Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,gnndp,xdp,tdp,gnnedp,predp,preedp,gnnlr,prelr,hiddim,batch_size
cora_runyn96h8ak_NCN_hyper72l3iaxq,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.0,0.7,0.2,0.0,0.05,0.4,0.001,0.0001,64,2048
cora_runyn96h8ak_NCN_hyperngihhk3s,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.0,0.7,0.2,0.0,0.05,0.4,0.0001,0.001,64,2048
cora_runyn96h8ak_NCN_hyper7w0mwtgz,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.0,0.7,0.2,0.0,0.05,0.4,0.0001,0.0001,64,2048
cora_runyn96h8ak_NCN_hyper5jmoi2s4,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.0,0.001,0.001,64,256
cora_runyn96h8ak_NCN_hyperpcf4rfio,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,64,256
cora_runyn96h8ak_NCN_hyper0th6ziq5,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.0,0.0001,0.001,64,256
cora_runyn96h8ak_NCN_hyperv0c0757l,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,64,256
cora_runyn96h8ak_NCN_hyperhpuv3cvn,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.0,0.001,0.001,64,512
cora_runyn96h8ak_NCN_hyperbzvc3nlt,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,64,512
cora_runyn96h8ak_NCN_hyper16gegnve,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.0,0.0001,0.001,64,512
cora_runyn96h8ak_NCN_hyper8ruq0v5q,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,64,512
cora_runyn96h8ak_NCN_hyper85yqmzyu,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.0,0.001,0.001,64,1024
cora_runyn96h8ak_NCN_hyperbhia012n,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,64,1024
cora_runyn96h8ak_NCN_hyperbg8or5rh,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.0,0.0001,0.001,64,1024
cora_runyn96h8ak_NCN_hyperqpl1snjo,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,64,1024
cora_runyn96h8ak_NCN_hyperq0d2ndhl,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.0,0.001,0.001,64,2048
cora_runyn96h8ak_NCN_hyperledtg83g,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,64,2048
cora_runyn96h8ak_NCN_hyper347k66um,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.0,0.0001,0.001,64,2048
cora_runyn96h8ak_NCN_hypermf8fv86p,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,64,2048
cora_runyn96h8ak_NCN_hypersni1fjo1,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.4,0.001,0.001,64,256
cora_runyn96h8ak_NCN_hyperxz7p54ln,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.4,0.001,0.0001,64,256
cora_runyn96h8ak_NCN_hyperijh0atis,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.4,0.0001,0.001,64,256
cora_runyn96h8ak_NCN_hyperj7esdcr2,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.4,0.0001,0.0001,64,256
cora_runyn96h8ak_NCN_hyper9pjwarlo,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.4,0.001,0.001,64,512
cora_runyn96h8ak_NCN_hypergbn6b0ag,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.4,0.001,0.0001,64,512
cora_runyn96h8ak_NCN_hyper6naheyem,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.4,0.0001,0.001,64,512
cora_runyn96h8ak_NCN_hyperxyiax241,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.4,0.0001,0.0001,64,512
cora_runyn96h8ak_NCN_hyperv4qv2zeg,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.4,0.001,0.001,64,1024
cora_runyn96h8ak_NCN_hyperz7l9ho8b,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.4,0.001,0.0001,64,1024
cora_runyn96h8ak_NCN_hyperm9v9u6tg,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.4,0.0001,0.001,64,1024
