Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,gnndp,xdp,tdp,gnnedp,predp,preedp,gnnlr,prelr,hiddim,batch_size
pwc_small_runzn7fjguh_NCN_hyper7d2vskw3,0.0,70.0,70.0,95.0,100.0,100.0,49.44,0.0,70.0,70.0,95.0,100.0,100.0,77.0,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0001,0.0001,64,2048
pwc_small_runzn7fjguh_NCN_hyperie4tv8os,0.0,70.0,70.0,95.0,100.0,100.0,30.95,0.0,70.0,70.0,95.0,100.0,100.0,80.25,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.2,0.001,0.001,64,256
pwc_small_runzn7fjguh_NCN_hyperwah910so,0.0,70.0,70.0,95.0,100.0,100.0,30.95,0.0,70.0,70.0,95.0,100.0,100.0,80.25,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.2,0.001,0.0001,64,256
pwc_small_runzn7fjguh_NCN_hypercklgj8sr,0.0,70.0,70.0,95.0,100.0,100.0,30.95,0.0,70.0,70.0,95.0,100.0,100.0,80.25,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.2,0.0001,0.001,64,256
pwc_small_runzn7fjguh_NCN_hyperyx06tuwl,0.0,70.0,70.0,95.0,100.0,100.0,30.95,0.0,70.0,70.0,95.0,100.0,100.0,80.25,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.2,0.0001,0.0001,64,256
pwc_small_runzn7fjguh_NCN_hyper693y00s0,0.0,70.0,70.0,95.0,100.0,100.0,30.95,0.0,70.0,70.0,95.0,100.0,100.0,80.25,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.2,0.001,0.001,64,512
pwc_small_runzn7fjguh_NCN_hyper0sxyb01f,0.0,70.0,70.0,95.0,100.0,100.0,30.95,0.0,70.0,70.0,95.0,100.0,100.0,80.25,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.2,0.001,0.0001,64,512
pwc_small_runzn7fjguh_NCN_hyperft60vbt3,0.0,70.0,70.0,95.0,100.0,100.0,30.95,0.0,70.0,70.0,95.0,100.0,100.0,80.25,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.2,0.0001,0.001,64,512
pwc_small_runzn7fjguh_NCN_hyper38fyk2k1,0.0,70.0,70.0,95.0,100.0,100.0,30.95,0.0,70.0,70.0,95.0,100.0,100.0,80.25,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.2,0.0001,0.0001,64,512
pwc_small_runzn7fjguh_NCN_hyper4dd69vl1,0.0,70.0,70.0,95.0,100.0,100.0,30.95,0.0,70.0,70.0,95.0,100.0,100.0,80.25,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.2,0.001,0.001,64,1024
pwc_small_runzn7fjguh_NCN_hyper7a8ghi0j,0.0,70.0,70.0,95.0,100.0,100.0,30.95,0.0,70.0,70.0,95.0,100.0,100.0,80.25,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.2,0.001,0.0001,64,1024
pwc_small_runzn7fjguh_NCN_hyperz530oiyv,0.0,70.0,70.0,95.0,100.0,100.0,30.95,0.0,70.0,70.0,95.0,100.0,100.0,80.25,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.2,0.0001,0.001,64,1024
pwc_small_runzn7fjguh_NCN_hyperwawzsv0b,0.0,70.0,70.0,95.0,100.0,100.0,30.95,0.0,70.0,70.0,95.0,100.0,100.0,80.25,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.2,0.0001,0.0001,64,1024
pwc_small_runzn7fjguh_NCN_hypers1sydnxm,0.0,70.0,70.0,95.0,100.0,100.0,30.95,0.0,70.0,70.0,95.0,100.0,100.0,80.25,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.2,0.001,0.001,64,2048
pwc_small_runzn7fjguh_NCN_hyper0whb581a,0.0,70.0,70.0,95.0,100.0,100.0,30.95,0.0,70.0,70.0,95.0,100.0,100.0,80.25,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.2,0.001,0.0001,64,2048
pwc_small_runzn7fjguh_NCN_hyper1fv1bscx,0.0,70.0,70.0,95.0,100.0,100.0,30.95,0.0,70.0,70.0,95.0,100.0,100.0,80.25,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.2,0.0001,0.001,64,2048
pwc_small_runzn7fjguh_NCN_hyper2adqm6tj,0.0,70.0,70.0,95.0,100.0,100.0,30.95,0.0,70.0,70.0,95.0,100.0,100.0,80.25,75.07,75.0,0.0,0.0,0.0,0.0,0.05,0.2,0.0001,0.0001,64,2048
pwc_small_runzn7fjguh_NCN_hypercrdfl8hd,45.0,70.0,70.0,100.0,100.0,100.0,55.23,45.0,70.0,70.0,100.0,100.0,100.0,77.5,83.13,75.0,0.0,0.0,0.0,0.0,0.1,0.0,0.001,0.001,64,256
pwc_small_runzn7fjguh_NCN_hypergd6kmnz7,45.0,70.0,70.0,100.0,100.0,100.0,55.23,45.0,70.0,70.0,100.0,100.0,100.0,77.5,83.13,75.0,0.0,0.0,0.0,0.0,0.1,0.0,0.001,0.0001,64,256
pwc_small_runzn7fjguh_NCN_hyperlshxipfq,45.0,70.0,70.0,100.0,100.0,100.0,55.23,45.0,70.0,70.0,100.0,100.0,100.0,77.5,83.13,75.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0001,0.001,64,256
pwc_small_runzn7fjguh_NCN_hyperp1jsr850,45.0,70.0,70.0,100.0,100.0,100.0,55.23,45.0,70.0,70.0,100.0,100.0,100.0,77.5,83.13,75.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0001,0.0001,64,256
