Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,hidden_channels,batch_size,lr,max_hash_hops,label_dropout,feature_dropout
arxiv_2023_runn8os0vw5_BUDDY_hyperuz7fnfpc,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.01,3,0.3,0.3
arxiv_2023_runn8os0vw5_BUDDY_hypermmgf5x0b,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.01,3,0.3,0.5
arxiv_2023_runn8os0vw5_BUDDY_hypern9ik2psp,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.01,3,0.5,0.1
arxiv_2023_runn8os0vw5_BUDDY_hypereec3vcb8,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.01,3,0.5,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyper604i6d7v,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.01,3,0.5,0.5
arxiv_2023_runn8os0vw5_BUDDY_hypers1otpx3l,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.001,2,0.1,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyperkbogheln,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.001,2,0.1,0.3
arxiv_2023_runn8os0vw5_BUDDY_hypery17hvjwr,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.001,2,0.1,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyper94oudg9s,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.001,2,0.3,0.1
arxiv_2023_runn8os0vw5_BUDDY_hypervmogiy8p,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.001,2,0.3,0.3
arxiv_2023_runn8os0vw5_BUDDY_hypercxe11aon,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.001,2,0.3,0.5
arxiv_2023_runn8os0vw5_BUDDY_hypera07tg4px,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.001,2,0.5,0.1
arxiv_2023_runn8os0vw5_BUDDY_hypernqfpbxf7,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.001,2,0.5,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyper0wcm58je,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.001,2,0.5,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyperh1kayc51,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.001,3,0.1,0.1
arxiv_2023_runn8os0vw5_BUDDY_hypergjnf6tnc,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.001,3,0.1,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyper1mquu4v3,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.001,3,0.1,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyperfl5vqw8q,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.001,3,0.3,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyperebpn3rnq,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.001,3,0.3,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyperzkcso7v0,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.001,3,0.3,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyperfkex67nx,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.001,3,0.5,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyperdibx8q5k,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.001,3,0.5,0.3
arxiv_2023_runn8os0vw5_BUDDY_hypernfghuxyp,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.001,3,0.5,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyperbgs7910g,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.0001,2,0.1,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyperlyabpxyz,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.0001,2,0.1,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyperd5aqw30g,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.0001,2,0.1,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyperiobccgsu,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.0001,2,0.3,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyperzyz1hmns,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.0001,2,0.3,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyper86786gjf,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.0001,2,0.3,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyperl4mjbwys,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.0001,2,0.5,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyperlbo8186a,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.0001,2,0.5,0.3
arxiv_2023_runn8os0vw5_BUDDY_hypersetdhdyn,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.0001,2,0.5,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyperdybm46ji,17.6,24.91,34.69,43.18,49.92,56.92,22.65,17.6,24.91,34.69,43.18,49.92,56.92,85.04,87.78,58.7,256,1024,0.0001,3,0.1,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyper3jlwmtrk,19.35,24.91,44.52,48.58,51.78,56.92,27.49,19.35,24.91,44.52,48.58,51.78,56.92,85.04,87.78,58.7,256,1024,0.0001,3,0.1,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyperssz28y0z,19.35,24.91,44.52,48.58,51.78,56.92,27.49,19.35,24.91,44.52,48.58,51.78,56.92,85.04,87.78,58.7,256,1024,0.0001,3,0.1,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyper06asa53n,19.35,24.91,44.52,48.58,51.78,56.92,27.49,19.35,24.91,44.52,48.58,51.78,56.92,85.04,87.78,58.7,256,1024,0.0001,3,0.3,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyperxm2hbdvv,19.35,24.91,44.52,48.58,51.78,56.92,27.49,19.35,24.91,44.52,48.58,51.78,56.92,85.04,87.78,58.7,256,1024,0.0001,3,0.3,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyperzb3spklb,19.35,24.91,44.52,48.58,51.78,56.92,27.49,19.35,24.91,44.52,48.58,51.78,56.92,85.04,87.78,58.7,256,1024,0.0001,3,0.3,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyper0yko860x,19.35,24.91,44.52,48.58,51.78,56.92,27.49,19.35,24.91,44.52,48.58,51.78,56.92,85.04,87.78,58.7,256,1024,0.0001,3,0.5,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyper77u6mnin,19.35,24.91,44.52,48.58,51.78,56.92,27.49,19.35,24.91,44.52,48.58,51.78,56.92,85.04,87.78,58.7,256,1024,0.0001,3,0.5,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyperiscjp5gm,19.35,24.91,44.52,48.58,51.78,56.92,27.49,19.35,24.91,44.52,48.58,51.78,56.92,85.04,87.78,58.7,256,1024,0.0001,3,0.5,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyperb5zhnp9c,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,87.78,58.7,512,512,0.01,2,0.1,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyper9jra1t2v,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,87.78,58.7,512,512,0.01,2,0.1,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyperccmuwcgg,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,87.78,58.7,512,512,0.01,2,0.1,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyper9fsu3ttn,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,87.78,58.7,512,512,0.01,2,0.3,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyperynp42fba,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,87.78,58.7,512,512,0.01,2,0.3,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyper6f9gunou,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,87.78,58.7,512,512,0.01,2,0.3,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyperxslkf636,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,87.78,58.7,512,512,0.01,2,0.5,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyperd8rioyc8,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,87.78,58.7,512,512,0.01,2,0.5,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyper541405p4,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,87.78,58.7,512,512,0.01,2,0.5,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyperdysqtcb2,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,87.78,58.7,512,512,0.01,3,0.1,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyperd5sr30mv,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,87.78,58.7,512,512,0.01,3,0.1,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyper9s6sam6w,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,87.78,74.63,512,512,0.01,3,0.1,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyperj1aindj6,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,87.78,74.63,512,512,0.01,3,0.3,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyperehw04bsd,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,87.78,74.63,512,512,0.01,3,0.3,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyperh6tihn0f,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,87.78,74.63,512,512,0.01,3,0.3,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyperr7qjwes9,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,87.78,74.63,512,512,0.01,3,0.5,0.1
arxiv_2023_runn8os0vw5_BUDDY_hypersbwfhvdq,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.01,3,0.5,0.3
arxiv_2023_runn8os0vw5_BUDDY_hypergztffzrh,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.01,3,0.5,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyper7eq2m1zm,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.001,2,0.1,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyper3982efql,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.001,2,0.1,0.3
arxiv_2023_runn8os0vw5_BUDDY_hypert9l7rdzw,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.001,2,0.1,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyper04erp6e8,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.001,2,0.3,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyper7pnq9tul,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.001,2,0.3,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyper97hz2bt4,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.001,2,0.3,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyperjqkr31fe,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.001,2,0.5,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyperf3s3fdsx,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.001,2,0.5,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyperuwmbpwcm,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.001,2,0.5,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyperxq2aoaid,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.001,3,0.1,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyperakwn6vud,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.001,3,0.1,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyper3q0yiaov,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.001,3,0.1,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyper31b2vyz6,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.001,3,0.3,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyperucj8osfs,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.001,3,0.3,0.3
arxiv_2023_runn8os0vw5_BUDDY_hypertkq0j4pu,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.001,3,0.3,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyperu2bzuj6v,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.001,3,0.5,0.1
arxiv_2023_runn8os0vw5_BUDDY_hypercetbkdn7,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.001,3,0.5,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyperjivaxt5q,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.001,3,0.5,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyper75axcz3c,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.0001,2,0.1,0.1
arxiv_2023_runn8os0vw5_BUDDY_hypert9ycf7o0,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.0001,2,0.1,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyperwrehxtqb,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.0001,2,0.1,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyperj8n4s8d1,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.0001,2,0.3,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyper7f0kdu78,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.0001,2,0.3,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyperr29h9snd,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.0001,2,0.3,0.5
arxiv_2023_runn8os0vw5_BUDDY_hypermg5li4jx,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.0001,2,0.5,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyper0vxq59gx,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.0001,2,0.5,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyperx3g1tnao,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.0001,2,0.5,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyperapymo4xa,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.0001,3,0.1,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyper9a8jtz49,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.0001,3,0.1,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyperq0qqd8iz,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.0001,3,0.1,0.5
arxiv_2023_runn8os0vw5_BUDDY_hypermt10pfsg,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.0001,3,0.3,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyperhp92r3c6,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.0001,3,0.3,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyperdkgu4f8z,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.0001,3,0.3,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyperurpbw806,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.0001,3,0.5,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyper46vl94ok,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.0001,3,0.5,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyperff67hqwv,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,512,0.0001,3,0.5,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyperxsi95usb,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,1024,0.01,2,0.1,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyperbn9ohqur,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,1024,0.01,2,0.1,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyper3e54qajz,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,1024,0.01,2,0.1,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyper3glqdh4c,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,1024,0.01,2,0.3,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyper24bh76u0,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,1024,0.01,2,0.3,0.3
arxiv_2023_runn8os0vw5_BUDDY_hypertlyz8jdl,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,1024,0.01,2,0.3,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyper7ura990a,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,1024,0.01,2,0.5,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyperyxgygo49,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,1024,0.01,2,0.5,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyperc6f2f8at,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,1024,0.01,2,0.5,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyperk9i3u2h1,19.35,24.91,44.52,48.58,51.26,56.92,27.49,19.35,24.91,44.52,48.58,51.26,56.92,85.04,88.27,74.63,512,1024,0.01,3,0.1,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyperzvsvi2uu,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.01,3,0.1,0.3
arxiv_2023_runn8os0vw5_BUDDY_hypert2ulyid6,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.01,3,0.1,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyper9gn1qhjx,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.01,3,0.3,0.1
arxiv_2023_runn8os0vw5_BUDDY_hypervzqw4i5l,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.01,3,0.3,0.3
arxiv_2023_runn8os0vw5_BUDDY_hypervxt3fb67,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.01,3,0.3,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyper9mqexnea,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.01,3,0.5,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyperaoph5fln,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.01,3,0.5,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyper5bdrk80b,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.01,3,0.5,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyper2ynlt2kr,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.001,2,0.1,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyperdhbmshsi,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.001,2,0.1,0.3
arxiv_2023_runn8os0vw5_BUDDY_hypereeyxsxqv,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.001,2,0.1,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyper1u5rz6be,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.001,2,0.3,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyperwdrifrhj,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.001,2,0.3,0.3
arxiv_2023_runn8os0vw5_BUDDY_hypergy01lmd6,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.001,2,0.3,0.5
