Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,hidden_channels, num_layers,f_node_dim,f_global_dim,dropout,batch_size,gnn_batch_size,lr
arxiv_2023_run5i91b3fq_NeoGNN_hyperrhk54siv,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.0,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperpz4i1hxi,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.0,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperdawu32su,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.0,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperkt9uwz42,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.0,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper8ow6sf02,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.0,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperkv3f2k1k,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.0,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperdsu28gey,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.0,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperjedqrjqx,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.1,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperub5ep2ev,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.1,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperxnr31qfy,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.1,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hypers7bp98ho,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.1,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperehqmta3b,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.1,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperuxjbmhek,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.1,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperdj4fd76f,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.1,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperlabxlaeu,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.1,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperxg6ql2u2,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.3,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperyi3nwgpe,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.3,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperrtstjwwi,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.3,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper18qpxp8i,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.3,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperqbiulzoj,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.3,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperm1syrgpa,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.3,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperb6bxti6e,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.3,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hypersra70vm6,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.3,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperwlfe9e4z,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.5,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperqv0kxqr9,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.5,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper5z2xo41e,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.5,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper9fxixjyo,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.5,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperulfhvhkz,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.5,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperlvj3yb71,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.5,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperjs4fws2q,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.5,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper04f9gepy,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,64,0.5,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperqzfav48x,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,128,0.0,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperpvv5eyno,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,128,0.0,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperanugs424,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,128,0.0,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperrp7vc62k,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,128,0.0,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperl6n93iwl,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,128,0.0,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperg2wpf3sr,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,128,0.0,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper0w6t7v4a,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,128,0.0,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper7z99tnpj,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,128,0.0,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperk9rsipaj,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,128,0.1,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperd7okkt7l,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,128,0.1,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypersglai6jz,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,128,0.1,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hypere18rlbd9,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,128,0.1,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperc5emunvv,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,128,0.1,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperuwt82kdz,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,128,0.1,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperj9piw1kh,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,128,0.1,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper1vxt3fws,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,128,0.1,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper6es11vyy,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,128,0.3,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper3vxyjtsr,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,128,0.3,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper2es3d9nx,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,94.93,96.27,92.9,128,3,64,128,0.3,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperuaugdlu4,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,64,128,0.3,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypera66oaqfa,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,64,128,0.3,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper1snktia5,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,64,128,0.3,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperpe2y18wj,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,64,128,0.3,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperzu1gkeck,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,64,128,0.3,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperkgr411nn,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,64,128,0.5,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperm6rul1sb,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,64,128,0.5,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper2nv771qa,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,64,128,0.5,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hypermc40sz0s,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,64,128,0.5,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper0r87h007,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,64,128,0.5,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperrsfjb50b,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,64,128,0.5,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper0n33020u,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,64,128,0.5,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperwt5fy31x,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,64,128,0.5,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperfhlbfdx7,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.0,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper6064j3oj,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.0,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper2zfdn0xw,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.0,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperlu678vj6,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.0,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypero3dd29gq,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.0,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hypereemskqve,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.0,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperv3o34yiy,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.0,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper0gojg0an,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.0,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperkvmirqt7,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.1,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper4eez0bua,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.1,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperzheblg18,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.1,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper0keumgp9,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.1,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypert56sebfj,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.1,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hypersuxwxo1r,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.1,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperksvqmiei,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.1,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper0wllmnpu,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.1,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper03fa08pp,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.3,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperbu3d03gf,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.3,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperu4kjaf0k,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.3,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper9na93mrc,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.3,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperwidkefc4,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.3,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperr3pu5eu9,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.3,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper37f5nwhb,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.3,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper9rnpp07h,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.3,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperlp7ktbpi,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.5,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperevj2l3me,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.5,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper530lpdik,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.5,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper6zvnsdls,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.5,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperiu4gllgh,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.5,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperw745pm88,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.5,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperygv8axnl,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.5,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperyx25l7ql,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,64,0.5,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperuty1tlne,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.0,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper6van1av0,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.0,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypera3dq39xr,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.0,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperszl3b5uq,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.0,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperednim8z4,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.0,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperb02cfp5x,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.0,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperdlza2cal,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.0,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperizkt22mm,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.0,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperc2t23fup,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.1,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper02j5j9h4,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.1,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperh3gzno5g,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.1,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hypera0hrntaz,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.1,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperna2l74b5,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.1,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperhpc5zr1c,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.1,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypertgmnfusx,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.1,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperawc6ziqx,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.1,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypercsodtk7j,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.3,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperbk3zj0st,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.3,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperkfe3zq4d,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.3,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperivw2mf7t,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.3,512,8192,0.001
