Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,hidden_channels, num_layers,mlp_num_layers,f_node_dim,f_edge_dim,dropout,batch_size,lr
cora_rung45jakd8_NeoGNN_hyperitybblfq,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.1,512,0.0001
cora_rung45jakd8_NeoGNN_hyperwq91gfuk,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.1,1024,0.01
cora_rung45jakd8_NeoGNN_hypernmnbpzs6,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.1,1024,0.001
cora_rung45jakd8_NeoGNN_hyperha49h34a,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.1,1024,0.0001
cora_rung45jakd8_NeoGNN_hyperl85svjkm,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.3,256,0.01
cora_rung45jakd8_NeoGNN_hypercrtf4ooq,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.3,256,0.001
cora_rung45jakd8_NeoGNN_hyperv85ynlns,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.3,256,0.0001
cora_rung45jakd8_NeoGNN_hyperqyc2x9u5,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.3,512,0.01
cora_rung45jakd8_NeoGNN_hyperkojmu0sc,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.3,512,0.001
cora_rung45jakd8_NeoGNN_hyperxe6k02zx,32.84,68.27,75.65,78.97,88.93,94.83,59.25,32.84,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.3,512,0.0001
cora_rung45jakd8_NeoGNN_hyperi5tcrje8,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.3,1024,0.01
cora_rung45jakd8_NeoGNN_hyper6nmp192u,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.3,1024,0.001
cora_rung45jakd8_NeoGNN_hyperhavsu1su,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,2,128,8,0.3,1024,0.0001
cora_rung45jakd8_NeoGNN_hyper5htaqnpb,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.0,256,0.01
cora_rung45jakd8_NeoGNN_hyperyjsf0cbe,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.0,256,0.001
cora_rung45jakd8_NeoGNN_hyper4h2ewugr,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.0,256,0.0001
cora_rung45jakd8_NeoGNN_hyperl7u3w013,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.0,512,0.01
cora_rung45jakd8_NeoGNN_hyperz0u1gq5n,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.0,512,0.001
cora_rung45jakd8_NeoGNN_hyper6q8vfopd,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.0,512,0.0001
cora_rung45jakd8_NeoGNN_hyperj4gqlogc,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.0,1024,0.01
cora_rung45jakd8_NeoGNN_hypermnmnbgsm,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.0,1024,0.001
cora_rung45jakd8_NeoGNN_hyperlk3yp3nr,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.0,1024,0.0001
cora_rung45jakd8_NeoGNN_hyperf3opbcvn,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.1,256,0.01
cora_rung45jakd8_NeoGNN_hyperrzraf32g,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.1,256,0.001
cora_rung45jakd8_NeoGNN_hyperjtso8s2t,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.1,256,0.0001
cora_rung45jakd8_NeoGNN_hyperez9noyvg,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.1,512,0.01
cora_rung45jakd8_NeoGNN_hypergzwi60z4,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.1,512,0.001
cora_rung45jakd8_NeoGNN_hyperaf9lxc4k,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.1,512,0.0001
cora_rung45jakd8_NeoGNN_hyperbz89p62l,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.1,1024,0.01
cora_rung45jakd8_NeoGNN_hyper3rwnrzp1,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.1,1024,0.001
cora_rung45jakd8_NeoGNN_hyperdps6tjuq,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.1,1024,0.0001
cora_rung45jakd8_NeoGNN_hyperwmagaych,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.3,256,0.01
cora_rung45jakd8_NeoGNN_hyperhvsa5eyv,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.3,256,0.001
cora_rung45jakd8_NeoGNN_hyper27quhosr,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.3,256,0.0001
cora_rung45jakd8_NeoGNN_hyper3khkluw9,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.3,512,0.01
cora_rung45jakd8_NeoGNN_hyperip0hb9am,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.3,512,0.001
cora_rung45jakd8_NeoGNN_hyperv4uka18r,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.3,512,0.0001
cora_rung45jakd8_NeoGNN_hyper6sk4ac49,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.3,1024,0.01
cora_rung45jakd8_NeoGNN_hyperqe9c0tvv,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.3,1024,0.001
cora_rung45jakd8_NeoGNN_hyperqgrs06vz,9.23,68.27,75.65,78.97,88.93,94.83,59.25,9.23,68.27,75.65,78.97,88.93,88.19,94.27,95.27,85.98,256,3,3,128,8,0.3,1024,0.0001
Best,51.29,69.74,78.6,82.29,88.93,95.2,59.3,51.29,69.74,78.6,82.29,88.93,95.2,94.27,95.27,85.98,256,3,3,128,8,0.3,1024,0.01
