Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,gnndp,xdp,tdp,gnnedp,predp,preedp,gnnlr,prelr,hiddim,batch_size
arxiv_2023_runpj6hyrh5_NCN_hyperchiye220,21.4,41.97,64.19,75.03,87.92,92.97,32.45,21.4,41.97,64.19,75.03,87.92,92.97,98.19,98.34,93.9,0.0,0.0,0.0,0.0,0.05,0.0,0.0001,0.001,64,1024
arxiv_2023_runpj6hyrh5_NCN_hyperyqs3k7pz,21.4,41.97,64.19,75.03,87.92,92.97,32.45,21.4,41.97,64.19,75.03,87.92,92.97,98.19,98.34,93.9,0.0,0.0,0.0,0.0,0.05,0.0,0.0001,0.0001,64,1024
arxiv_2023_runpj6hyrh5_NCN_hyperlvm5irt9,21.4,31.48,64.19,75.03,87.92,92.97,32.45,21.4,31.48,64.19,75.03,87.92,92.97,98.19,98.34,93.9,0.0,0.0,0.0,0.0,0.05,0.0,0.001,0.001,64,2048
arxiv_2023_runpj6hyrh5_NCN_hyperhiiv8hqw,21.4,31.48,64.19,75.03,87.92,92.97,32.45,21.4,31.48,64.19,75.03,87.92,92.97,98.19,98.34,93.9,0.0,0.0,0.0,0.0,0.05,0.0,0.001,0.0001,64,2048
arxiv_2023_runpj6hyrh5_NCN_hyperktoz7yye,14.89,31.48,64.19,75.03,87.92,92.97,29.73,14.89,31.48,64.19,75.03,87.92,92.97,98.19,98.34,93.9,0.0,0.0,0.0,0.0,0.05,0.0,0.0001,0.001,64,2048
arxiv_2023_runpj6hyrh5_NCN_hyperdid1vqr1,14.89,31.48,64.19,75.03,87.92,92.97,29.73,14.89,31.48,64.19,75.03,87.92,92.97,98.19,98.34,93.9,0.0,0.0,0.0,0.0,0.05,0.0,0.0001,0.0001,64,2048
arxiv_2023_runpj6hyrh5_NCN_hypero84x4twi,14.89,31.48,64.19,75.03,87.92,92.97,29.73,14.89,31.48,64.19,75.03,87.92,92.97,98.19,98.34,93.9,0.0,0.0,0.0,0.0,0.05,0.4,0.001,0.001,64,256
arxiv_2023_runpj6hyrh5_NCN_hypere633g1e0,14.89,31.48,65.24,79.07,87.92,92.97,29.73,14.89,31.48,65.24,79.07,87.92,92.97,98.19,98.34,93.9,0.0,0.0,0.0,0.0,0.05,0.4,0.001,0.0001,64,256
arxiv_2023_runpj6hyrh5_NCN_hyperxluibxwy,14.89,31.48,65.24,79.07,87.92,93.43,29.73,14.89,31.48,65.24,79.07,87.92,93.43,98.33,98.31,93.64,0.0,0.0,0.0,0.0,0.05,0.4,0.0001,0.001,64,256
arxiv_2023_runpj6hyrh5_NCN_hyper4iob2eg0,14.89,31.48,66.71,79.07,87.92,93.43,29.73,14.89,31.48,66.71,79.07,87.92,93.43,98.33,98.31,93.64,0.0,0.0,0.0,0.0,0.05,0.4,0.0001,0.0001,64,256
