Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,hidden_channels, num_layers,f_node_dim,f_global_dim,dropout,batch_size,gnn_batch_size,lr
pubmed_runrws6ow5d_NeoGNN_hyper4pow6dpd,11.57,18.91,51.51,64.19,81.11,89.1,18.3,11.57,18.91,51.51,64.19,81.11,89.1,97.39,97.8,93.83,128,2,64,128,0.3,512,4096,0.001
pubmed_runrws6ow5d_NeoGNN_hyperx8qjocw8,11.57,18.91,51.51,64.19,81.11,89.1,18.3,11.57,18.91,51.51,64.19,81.11,89.1,97.39,97.8,93.83,128,2,64,128,0.3,512,8192,0.01
pubmed_runrws6ow5d_NeoGNN_hypere325jv68,11.57,18.91,51.51,64.19,81.11,89.1,18.3,11.57,18.91,51.51,64.19,81.11,89.1,97.39,97.8,93.83,128,2,64,128,0.3,512,8192,0.001
pubmed_runrws6ow5d_NeoGNN_hyperfxioekch,11.57,18.91,51.51,64.19,81.11,89.1,18.3,11.57,18.91,51.51,64.19,81.11,89.1,97.39,97.8,93.83,128,2,64,128,0.3,1024,4096,0.01
pubmed_runrws6ow5d_NeoGNN_hyperfa5ee009,11.57,18.91,51.51,64.19,81.11,89.1,18.3,11.57,18.91,51.51,64.19,81.11,89.1,97.39,97.8,93.83,128,2,64,128,0.3,1024,4096,0.001
pubmed_runrws6ow5d_NeoGNN_hyper2bdiqqyk,11.57,18.91,51.51,64.19,81.11,89.1,18.3,11.57,18.91,51.51,64.19,81.11,89.1,97.39,97.8,93.83,128,2,64,128,0.3,1024,8192,0.01
pubmed_runrws6ow5d_NeoGNN_hyperoa43844k,11.57,18.91,51.51,64.19,81.11,89.1,18.3,11.57,18.91,51.51,64.19,81.11,89.1,97.39,97.8,93.83,128,2,64,128,0.3,1024,8192,0.001
pubmed_runrws6ow5d_NeoGNN_hyperescuvsq4,11.57,18.91,51.51,64.19,81.11,89.1,18.3,11.57,18.91,51.51,64.19,81.11,89.1,97.39,97.8,93.83,128,2,64,128,0.5,512,4096,0.01
pubmed_runrws6ow5d_NeoGNN_hyperfoeux7ch,11.57,18.91,51.51,64.19,81.11,89.1,18.3,11.57,18.91,51.51,64.19,81.11,89.1,97.39,97.8,93.83,128,2,64,128,0.5,512,4096,0.001
pubmed_runrws6ow5d_NeoGNN_hyperfwceauwx,11.57,18.91,51.51,64.19,81.11,89.1,18.3,11.57,18.91,51.51,64.19,81.11,89.1,97.39,97.8,93.83,128,2,64,128,0.5,512,8192,0.01
pubmed_runrws6ow5d_NeoGNN_hyperinrr2cuh,11.57,18.91,51.51,64.19,81.11,89.1,18.3,11.57,18.91,51.51,64.19,81.11,89.1,97.39,97.8,93.83,128,2,64,128,0.5,512,8192,0.001
pubmed_runrws6ow5d_NeoGNN_hyperbg3m3hk6,11.57,18.91,51.51,64.19,81.11,89.1,18.3,11.57,18.91,51.51,64.19,81.11,89.1,97.39,97.8,93.83,128,2,64,128,0.5,1024,4096,0.01
pubmed_runrws6ow5d_NeoGNN_hyperybsa9cwz,11.57,18.91,51.51,64.19,81.11,89.1,18.3,11.57,18.91,51.51,64.19,81.11,89.1,97.39,97.8,93.83,128,2,64,128,0.5,1024,4096,0.001
pubmed_runrws6ow5d_NeoGNN_hyper50yez3x0,11.57,18.91,51.51,64.19,81.11,89.1,18.3,11.57,18.91,51.51,64.19,81.11,89.1,97.39,97.8,93.83,128,2,64,128,0.5,1024,8192,0.01
pubmed_runrws6ow5d_NeoGNN_hyper9i5mivre,11.57,18.91,51.51,64.19,81.11,89.1,18.3,11.57,18.91,51.51,64.19,81.11,89.1,97.39,97.8,93.83,128,2,64,128,0.5,1024,8192,0.001
pubmed_runrws6ow5d_NeoGNN_hyperuaa3a8zy,11.57,18.91,51.51,64.19,81.11,89.1,18.3,11.57,18.91,51.51,64.19,81.11,89.1,97.39,97.8,93.83,128,2,128,64,0.0,512,4096,0.01
pubmed_runrws6ow5d_NeoGNN_hyper97zp2dfi,11.57,18.91,51.51,64.19,81.11,89.1,18.3,11.57,18.91,51.51,64.19,81.11,89.1,97.39,97.8,93.83,128,2,128,64,0.0,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyper3ln6w6jx,7.69,17.49,37.09,56.34,76.06,86.85,17.1,7.69,17.49,37.09,56.34,76.06,86.85,97.18,97.56,93.44,128,2,64,64,0.0,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperftb12gks,7.69,17.89,32.47,48.04,76.06,86.85,19.92,7.69,17.89,32.47,48.04,76.06,86.85,97.18,97.56,93.44,128,2,64,64,0.0,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyper5m8fki3l,15.07,17.89,32.47,48.04,73.47,83.96,19.92,15.07,17.89,32.47,48.04,73.47,83.96,97.24,97.59,93.44,128,2,64,64,0.0,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperzaffamn8,10.47,17.89,32.47,48.04,73.47,83.96,19.92,10.47,17.89,32.47,48.04,73.47,83.96,97.24,97.59,93.44,128,2,64,64,0.0,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperrufwl9za,10.47,17.89,32.47,48.04,73.47,87.88,19.92,10.47,17.89,32.47,48.04,73.47,87.88,97.18,97.55,93.71,128,2,64,64,0.0,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperdr866y0l,10.47,17.89,32.47,48.04,73.47,87.88,19.92,10.47,17.89,32.47,48.04,73.47,87.88,97.18,97.55,93.71,128,2,64,64,0.0,1024,4096,0.001
pubmed_runtegawvkp_NeoGNN_hypernnht7gp7,10.47,17.89,32.47,56.14,78.07,88.56,19.92,10.47,17.89,32.47,56.14,78.07,88.56,97.11,97.64,93.83,128,2,64,64,0.0,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperam8hl70k,10.47,17.89,32.47,56.14,78.07,88.56,19.92,10.47,17.89,32.47,56.14,78.07,88.56,97.11,97.64,93.83,128,2,64,64,0.0,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperhp8p1ff3,10.47,17.89,32.47,56.14,78.07,88.56,19.92,10.47,17.89,32.47,56.14,78.07,88.56,97.11,97.64,93.83,128,2,64,64,0.1,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperz5il5tjp,10.47,17.89,36.73,52.73,78.07,88.56,25.54,10.47,17.89,36.73,52.73,78.07,88.56,97.11,97.64,93.83,128,2,64,64,0.1,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperpcp3bxwx,10.47,17.89,36.73,52.73,78.07,88.56,25.54,10.47,17.89,36.73,52.73,78.07,88.56,97.11,97.64,93.83,128,2,64,64,0.1,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperwleczz68,28.9,17.89,36.73,52.73,78.07,88.56,25.54,28.9,17.89,36.73,52.73,78.07,88.56,97.11,97.64,93.83,128,2,64,64,0.1,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hypervhaxtz8x,11.55,17.89,36.73,52.73,78.07,88.56,19.75,11.55,17.89,36.73,52.73,78.07,88.56,97.11,97.64,93.83,128,2,64,64,0.1,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperiwsa7pnl,11.55,30.69,36.73,52.73,78.07,88.56,19.75,11.55,30.69,36.73,52.73,78.07,88.56,97.11,97.64,93.83,128,2,64,64,0.1,1024,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperodfjc01v,11.55,30.69,36.73,52.73,78.07,88.56,19.75,11.55,30.69,36.73,52.73,78.07,88.56,97.11,97.64,93.83,128,2,64,64,0.1,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyper0j76b8um,11.55,30.69,36.73,52.73,78.07,88.56,19.75,11.55,30.69,36.73,52.73,78.07,88.56,97.11,97.64,93.83,128,2,64,64,0.1,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyper1ni3bqiv,11.55,30.69,36.73,52.73,78.07,88.56,19.75,11.55,30.69,36.73,52.73,78.07,88.56,97.11,97.64,93.83,128,2,64,64,0.3,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperizkdeu3h,11.55,30.69,36.73,52.73,78.07,88.56,19.75,11.55,30.69,36.73,52.73,78.07,88.56,97.11,97.64,93.83,128,2,64,64,0.3,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperq59pn2w0,11.55,30.69,36.73,52.73,78.07,86.39,19.75,11.55,30.69,36.73,52.73,78.07,86.39,97.11,97.64,93.83,128,2,64,64,0.3,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hypernp2mtlie,11.55,30.69,36.73,52.73,78.07,86.39,19.75,11.55,30.69,36.73,52.73,78.07,86.39,97.11,97.64,93.83,128,2,64,64,0.3,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperbff3319e,11.55,30.69,36.73,52.73,78.07,86.39,19.75,11.55,30.69,36.73,52.73,78.07,86.39,97.46,97.8,93.93,128,2,64,64,0.3,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperubkevefk,11.55,30.69,36.73,52.73,78.07,86.39,19.75,11.55,30.69,36.73,52.73,78.07,86.39,97.46,97.8,93.93,128,2,64,64,0.3,1024,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperbhpak075,11.55,30.69,36.73,52.73,78.07,86.39,19.75,11.55,30.69,36.73,52.73,78.07,86.39,97.46,97.8,93.93,128,2,64,64,0.3,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperhtv8o1mi,11.55,30.69,36.73,52.73,78.07,86.39,19.75,11.55,30.69,36.73,52.73,78.07,86.39,97.46,97.8,93.93,128,2,64,64,0.3,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyper48iabvv1,11.55,30.69,36.73,52.73,78.07,86.39,19.75,11.55,30.69,36.73,52.73,78.07,86.39,97.46,97.8,93.93,128,2,64,64,0.5,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hypergcdw2ya9,10.4,30.69,36.73,52.73,78.07,86.39,19.5,10.4,30.69,36.73,52.73,78.07,86.39,97.46,97.8,93.93,128,2,64,64,0.5,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperjksbtii0,10.4,30.69,36.73,52.73,78.07,86.39,19.5,10.4,30.69,36.73,52.73,78.07,86.39,97.46,97.8,93.93,128,2,64,64,0.5,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hypergby8oaax,10.4,30.69,36.73,52.73,78.07,86.39,19.5,10.4,30.69,36.73,52.73,78.07,86.39,97.46,97.8,93.93,128,2,64,64,0.5,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperkg1lr1ib,10.4,30.69,36.73,52.73,81.16,88.81,19.5,10.4,30.69,36.73,52.73,81.16,88.81,97.38,97.88,93.98,128,2,64,64,0.5,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperalb15xnj,10.4,30.69,36.73,46.64,81.16,88.81,19.5,10.4,30.69,36.73,46.64,81.16,88.81,97.38,97.88,93.98,128,2,64,64,0.5,1024,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperjyd8z2j8,10.4,30.69,36.73,46.64,78.5,88.88,24.32,10.4,30.69,36.73,46.64,78.5,88.88,97.24,97.8,93.98,128,2,64,64,0.5,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperd7ditrpt,10.4,30.69,36.73,46.64,78.5,88.88,24.32,10.4,30.69,36.73,46.64,78.5,88.88,97.24,97.8,93.98,128,2,64,64,0.5,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyper2k2saybr,10.4,30.69,36.73,46.64,78.5,88.88,24.32,10.4,30.69,36.73,46.64,78.5,88.88,97.24,97.8,93.98,128,2,64,128,0.0,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyper3d2kqks8,10.4,30.69,36.73,46.64,78.5,88.88,24.32,10.4,30.69,36.73,46.64,78.5,88.88,97.24,97.8,93.98,128,2,64,128,0.0,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyper16bgc75j,10.4,30.69,36.73,46.64,78.5,88.88,24.32,10.4,30.69,36.73,46.64,78.5,88.88,97.24,97.8,93.98,128,2,64,128,0.0,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperoyg0ta90,10.4,30.69,36.73,46.64,78.5,88.88,24.32,10.4,30.69,36.73,46.64,78.5,88.88,97.24,97.8,93.98,128,2,64,128,0.0,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperjzdz7m25,10.4,30.69,36.73,46.64,78.5,88.88,24.32,10.4,30.69,36.73,46.64,78.5,88.88,97.24,97.8,93.98,128,2,64,128,0.0,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperozit7slb,10.4,30.69,36.73,46.64,78.5,88.88,24.32,10.4,30.69,36.73,46.64,78.5,88.88,97.24,97.8,93.98,128,2,64,128,0.0,1024,4096,0.001
pubmed_runtegawvkp_NeoGNN_hypervzvtyt0u,10.4,30.69,36.73,46.64,78.5,88.88,24.32,10.4,30.69,36.73,46.64,78.5,88.88,97.24,97.8,93.98,128,2,64,128,0.0,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperur11918c,10.4,30.69,36.73,46.64,78.5,88.88,24.32,10.4,30.69,36.73,46.64,78.5,88.88,97.24,97.8,93.98,128,2,64,128,0.0,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hypermfs71w09,10.4,30.69,36.73,46.64,78.5,88.88,24.32,10.4,30.69,36.73,46.64,78.5,88.88,97.24,97.8,93.98,128,2,64,128,0.1,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyper5nr5apm4,10.4,30.69,36.73,46.64,78.5,88.88,24.32,10.4,30.69,36.73,46.64,78.5,88.88,97.24,97.8,93.98,128,2,64,128,0.1,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperawuwk7kq,10.4,30.69,36.73,46.64,78.5,88.88,24.32,10.4,30.69,36.73,46.64,78.5,88.88,97.24,97.8,93.98,128,2,64,128,0.1,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hypercr1qs9j7,10.4,30.69,36.73,46.64,78.5,88.88,24.32,10.4,30.69,36.73,46.64,78.5,88.88,97.24,97.8,93.98,128,2,64,128,0.1,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperbdv0j7o0,10.4,30.69,36.73,46.64,78.5,88.88,24.32,10.4,30.69,36.73,46.64,78.5,88.88,97.24,97.8,93.98,128,2,64,128,0.1,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperpg9ziep2,10.4,30.69,36.73,46.64,78.5,88.88,24.32,10.4,30.69,36.73,46.64,78.5,88.88,97.24,97.8,93.98,128,2,64,128,0.1,1024,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperkcdwd4on,10.4,30.69,36.73,46.64,78.5,88.88,24.32,10.4,30.69,36.73,46.64,78.5,88.88,97.24,97.8,93.98,128,2,64,128,0.1,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hypergpcjf9l2,10.4,30.69,36.73,46.64,78.5,88.88,24.32,10.4,30.69,36.73,46.64,78.5,88.88,97.24,97.8,93.98,128,2,64,128,0.1,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hypern0274zop,10.4,30.69,36.73,46.64,78.5,88.88,24.32,10.4,30.69,36.73,46.64,78.5,88.88,97.24,97.8,93.98,128,2,64,128,0.3,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyper18abivd5,10.4,30.69,36.73,46.64,78.5,88.88,24.32,10.4,30.69,36.73,46.64,78.5,88.88,97.24,97.8,93.98,128,2,64,128,0.3,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyper9d5n8wz0,10.4,30.69,36.73,46.64,78.5,88.88,24.32,10.4,30.69,36.73,46.64,78.5,88.88,97.24,97.8,93.98,128,2,64,128,0.3,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyper4n8q3epa,10.4,30.69,36.73,46.64,78.5,88.88,24.32,10.4,30.69,36.73,46.64,78.5,88.88,97.24,97.8,93.98,128,2,64,128,0.3,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyper28j307vz,10.4,30.69,36.73,46.64,78.5,88.88,24.32,10.4,30.69,36.73,46.64,78.5,88.88,97.24,97.8,93.98,128,2,64,128,0.3,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperqb5o1ctf,10.4,30.69,36.73,53.45,78.5,88.88,24.32,10.4,30.69,36.73,53.45,78.5,88.88,97.24,97.8,93.98,128,2,64,128,0.3,1024,4096,0.001
pubmed_runtegawvkp_NeoGNN_hypermvggogsv,10.4,30.69,36.73,53.45,78.5,88.88,24.32,10.4,30.69,36.73,53.45,78.5,88.88,97.24,97.8,93.98,128,2,64,128,0.3,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyper8v9mxu5f,10.4,30.69,36.73,53.45,78.5,88.88,24.32,10.4,30.69,36.73,53.45,78.5,88.88,97.24,97.8,93.98,128,2,64,128,0.3,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperqadhfubm,10.4,30.69,36.73,53.45,78.5,88.88,24.32,10.4,30.69,36.73,53.45,78.5,88.88,97.54,97.8,93.98,128,2,64,128,0.5,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperz2u4cui0,10.4,30.69,36.73,53.45,78.5,88.88,24.32,10.4,30.69,36.73,53.45,78.5,88.88,97.54,97.8,93.98,128,2,64,128,0.5,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyper8l73ulw5,10.4,30.69,36.73,53.45,78.5,88.88,24.32,10.4,30.69,36.73,53.45,78.5,88.88,97.54,97.8,93.98,128,2,64,128,0.5,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyper6r1op4tl,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.54,97.8,93.98,128,2,64,128,0.5,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperemm7kf02,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.98,128,2,64,128,0.5,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyper76mkg3p5,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.98,128,2,64,128,0.5,1024,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperv8varpvk,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.98,128,2,64,128,0.5,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyper81ynnlip,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.98,128,2,64,128,0.5,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperu4t3knnx,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.98,128,2,128,64,0.0,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperq10kikcd,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.98,128,2,128,64,0.0,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hypercyizyipz,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.98,128,2,128,64,0.0,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperuay4gnzx,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.98,128,2,128,64,0.0,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperaywe0q7d,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.98,128,2,128,64,0.0,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyper8xm2zoyo,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.98,128,2,128,64,0.0,1024,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperjcmvgs3d,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.98,128,2,128,64,0.0,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hypergk8oernu,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.98,128,2,128,64,0.0,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperu64nugyr,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.98,128,2,128,64,0.1,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperr01grb9f,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.98,128,2,128,64,0.1,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperd7oayiun,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.98,128,2,128,64,0.1,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperqzh8me42,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.98,128,2,128,64,0.1,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hypern6xo4bwt,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.98,128,2,128,64,0.1,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hypernn5kqt2n,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.98,128,2,128,64,0.1,1024,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperoazfy8pw,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.98,128,2,128,64,0.1,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hypergur0qjnv,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.98,128,2,128,64,0.1,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperu15k1knp,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.98,128,2,128,64,0.3,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperpknpll2l,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.98,128,2,128,64,0.3,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperh527sbwq,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.98,128,2,128,64,0.3,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperj65xvgtj,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.98,128,2,128,64,0.3,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hypergmjsvws3,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,64,0.3,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperaz5nloxl,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,64,0.3,1024,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperomexqmwt,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,64,0.3,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyper9n764uml,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,64,0.3,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hypero6r4df6m,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,64,0.5,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperp0jun41w,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,64,0.5,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperho68mp5p,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,64,0.5,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hypergab3i5q1,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,64,0.5,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperlma9swm8,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,64,0.5,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperphh75hn7,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,64,0.5,1024,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperfaewrfi1,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,64,0.5,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperoqfvm8jv,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,64,0.5,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperle5x22xo,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.0,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperfsbxr4qe,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.0,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyper8wmpc0kr,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.0,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyper1hmhlmic,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.0,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperf4mk7xhi,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.0,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyper1vnmgfhi,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.0,1024,4096,0.001
