Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,probscale,pt,proboffset,batch_size
cora_rundwbksa1x_NCNC_hypervnb3qg7n,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.62,5.0,0.75,2.8,1024
cora_rundwbksa1x_NCNC_hyper7kqtgwxl,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.62,5.0,0.0,3.0,1024
cora_rundwbksa1x_NCNC_hyper9otw3kzf,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.62,5.0,0.1,3.0,1024
cora_rundwbksa1x_NCNC_hyperbqngtcw8,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.62,5.0,0.3,3.0,1024
cora_rundwbksa1x_NCNC_hyperg1dxbjn3,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.62,5.0,0.5,3.0,1024
cora_rundwbksa1x_NCNC_hyper2sooxads,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.62,5.0,0.75,3.0,1024
cora_rundwbksa1x_NCNC_hyperz16n2e2a,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.62,5.0,0.0,4.0,1024
cora_rundwbksa1x_NCNC_hyper0gctoaaz,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,5.0,0.1,4.0,1024
cora_rundwbksa1x_NCNC_hyper5w1963yt,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,5.0,0.3,4.0,1024
cora_rundwbksa1x_NCNC_hypertxcyjh8s,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,5.0,0.5,4.0,1024
cora_rundwbksa1x_NCNC_hyperj75zkzot,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,5.0,0.75,4.0,1024
cora_rundwbksa1x_NCNC_hyper9dgrna7j,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,5.0,0.0,0.0,1024
cora_rundwbksa1x_NCNC_hyperi7nuyqi3,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,5.0,0.1,0.0,1024
cora_rundwbksa1x_NCNC_hyper1wwt6vg9,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,5.0,0.3,0.0,1024
cora_rundwbksa1x_NCNC_hyper1qdufpfr,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,5.0,0.5,0.0,1024
cora_rundwbksa1x_NCNC_hyper5x8ho72b,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,5.0,0.75,0.0,1024
cora_rundwbksa1x_NCNC_hyper39sy6mbj,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,5.0,0.0,5.0,1024
cora_rundwbksa1x_NCNC_hyperspdyzss1,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,5.0,0.1,5.0,1024
cora_rundwbksa1x_NCNC_hyperk5t7fwah,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,5.0,0.3,5.0,1024
cora_rundwbksa1x_NCNC_hyperm4vzrx5o,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,5.0,0.5,5.0,1024
cora_rundwbksa1x_NCNC_hyper368ioy2b,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,5.0,0.75,5.0,1024
cora_rundwbksa1x_NCNC_hyper4yv9uyb4,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,5.0,0.0,0.0,1024
cora_rundwbksa1x_NCNC_hyperto92vpcr,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,5.0,0.1,0.0,1024
cora_rundwbksa1x_NCNC_hypertc456p5g,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,5.0,0.3,0.0,1024
cora_rundwbksa1x_NCNC_hyper1vrj4oo5,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,5.0,0.5,0.0,1024
cora_rundwbksa1x_NCNC_hyperlrkavguw,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,5.0,0.75,0.0,1024
cora_rundwbksa1x_NCNC_hyperj2iimmmr,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,0.0,0.0,0.0,1024
cora_rundwbksa1x_NCNC_hyperz6mlt3l9,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,0.0,0.1,0.0,1024
cora_rundwbksa1x_NCNC_hyperyrshh9qi,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,0.0,0.3,0.0,1024
cora_rundwbksa1x_NCNC_hyperh1cvyquc,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,0.0,0.5,0.0,1024
cora_rundwbksa1x_NCNC_hyper68alll0k,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,0.0,0.75,0.0,1024
cora_rundwbksa1x_NCNC_hyper9nxs659n,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,0.0,0.0,1.0,1024
cora_rundwbksa1x_NCNC_hyperumhtl0rq,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,0.0,0.1,1.0,1024
cora_rundwbksa1x_NCNC_hyperoyiknuks,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,0.0,0.3,1.0,1024
cora_rundwbksa1x_NCNC_hyperde7n5x91,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,0.0,0.5,1.0,1024
cora_rundwbksa1x_NCNC_hypersvifwyyr,95.94,98.15,99.08,98.89,99.26,99.63,97.13,95.94,98.15,99.08,98.89,99.26,99.63,99.67,99.78,98.62,0.0,0.75,1.0,1024
cora_rundwbksa1x_NCNC_hyperkxq9thlw,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.0,2.0,1024
cora_rundwbksa1x_NCNC_hyper4nybibte,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.1,2.0,1024
cora_rundwbksa1x_NCNC_hyperylr2u2wr,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.3,2.0,1024
cora_rundwbksa1x_NCNC_hyper5sb5prn5,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.5,2.0,1024
cora_rundwbksa1x_NCNC_hyper3re3fg9r,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.75,2.0,1024
cora_rundwbksa1x_NCNC_hyperu1afz00g,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.0,2.8,1024
cora_rundwbksa1x_NCNC_hyperxsr3y599,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.1,2.8,1024
cora_rundwbksa1x_NCNC_hyper04whbbel,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.3,2.8,1024
cora_rundwbksa1x_NCNC_hyperqhdlu5xt,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.5,2.8,1024
cora_rundwbksa1x_NCNC_hypernxwmf2ci,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.75,2.8,1024
cora_rundwbksa1x_NCNC_hypergqnib4fc,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.0,3.0,1024
cora_rundwbksa1x_NCNC_hyperovqaurp5,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.1,3.0,1024
cora_rundwbksa1x_NCNC_hyperw6rlz2n2,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.3,3.0,1024
cora_rundwbksa1x_NCNC_hypernyhmjggh,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.5,3.0,1024
cora_rundwbksa1x_NCNC_hyperwy0d02wa,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.75,3.0,1024
cora_rundwbksa1x_NCNC_hyper6riigip0,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.0,4.0,1024
cora_rundwbksa1x_NCNC_hyperrlw9x8ja,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.1,4.0,1024
cora_rundwbksa1x_NCNC_hyperhcd2xvjo,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.3,4.0,1024
cora_rundwbksa1x_NCNC_hyper2lan31i6,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.5,4.0,1024
cora_rundwbksa1x_NCNC_hyperyxxtkvgb,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.75,4.0,1024
cora_rundwbksa1x_NCNC_hyper3afkq0eh,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.0,0.0,1024
cora_rundwbksa1x_NCNC_hyperak5io2ck,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.1,0.0,1024
cora_rundwbksa1x_NCNC_hyper9sfzu7im,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.3,0.0,1024
cora_rundwbksa1x_NCNC_hyper99892v3h,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.5,0.0,1024
cora_rundwbksa1x_NCNC_hyperzymzceb6,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.75,0.0,1024
cora_rundwbksa1x_NCNC_hyper50xhyhqc,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.0,5.0,1024
cora_rundwbksa1x_NCNC_hyperulxqgzqn,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.1,5.0,1024
cora_rundwbksa1x_NCNC_hyperxf6ehcjk,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.3,5.0,1024
cora_rundwbksa1x_NCNC_hyper2v0gew82,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.5,5.0,1024
cora_rundwbksa1x_NCNC_hyper9sv46vef,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.75,5.0,1024
cora_rundwbksa1x_NCNC_hyperzwkyy3vj,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.0,0.0,1024
cora_rundwbksa1x_NCNC_hyperrpq5gtz2,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.1,0.0,1024
cora_rundwbksa1x_NCNC_hyperb7zaed8f,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.3,0.0,1024
cora_rundwbksa1x_NCNC_hyperonm6q71b,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.5,0.0,1024
cora_rundwbksa1x_NCNC_hyper7mrus7c6,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,0.0,0.75,0.0,1024
cora_rundwbksa1x_NCNC_hyperskseied4,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.0,0.0,1024
cora_rundwbksa1x_NCNC_hyperccrujw1d,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.1,0.0,1024
cora_rundwbksa1x_NCNC_hyperlvkqnloh,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.3,0.0,1024
cora_rundwbksa1x_NCNC_hyperl40gu5ex,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.5,0.0,1024
cora_rundwbksa1x_NCNC_hyper9zzgpg7j,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.75,0.0,1024
cora_rundwbksa1x_NCNC_hyperw87p8taw,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.0,1.0,1024
cora_rundwbksa1x_NCNC_hyperxn7x5eml,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.1,1.0,1024
cora_rundwbksa1x_NCNC_hyper3fs0vvdf,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.3,1.0,1024
cora_rundwbksa1x_NCNC_hyperu8zdbhdw,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.5,1.0,1024
cora_rundwbksa1x_NCNC_hyperbdkd0p9q,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.75,1.0,1024
cora_rundwbksa1x_NCNC_hyperuus1z0eb,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.0,2.0,1024
cora_rundwbksa1x_NCNC_hyperrnbivnph,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.1,2.0,1024
cora_rundwbksa1x_NCNC_hyperh9k1cvoe,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.3,2.0,1024
cora_rundwbksa1x_NCNC_hypergdvrv1hc,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.5,2.0,1024
cora_rundwbksa1x_NCNC_hyperlsn8c4qk,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.75,2.0,1024
cora_rundwbksa1x_NCNC_hyper0v3q44e2,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.0,2.8,1024
cora_rundwbksa1x_NCNC_hyperx7k4x1sn,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.1,2.8,1024
cora_rundwbksa1x_NCNC_hyperiy4603h9,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.3,2.8,1024
cora_rundwbksa1x_NCNC_hypern3gpswoo,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.5,2.8,1024
cora_rundwbksa1x_NCNC_hyperbdmz1o7w,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.75,2.8,1024
cora_rundwbksa1x_NCNC_hypergh1n4k1u,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.0,3.0,1024
cora_rundwbksa1x_NCNC_hyperafwpvirt,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.1,3.0,1024
cora_rundwbksa1x_NCNC_hyper6b8gv8v6,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.3,3.0,1024
cora_rundwbksa1x_NCNC_hyperhhdxiwah,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.5,3.0,1024
cora_rundwbksa1x_NCNC_hyper0972ug3a,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.75,3.0,1024
cora_rundwbksa1x_NCNC_hyperw6n9z3lo,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.0,4.0,1024
cora_rundwbksa1x_NCNC_hyperj3itqmjj,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.1,4.0,1024
cora_rundwbksa1x_NCNC_hyperisvggau7,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.3,4.0,1024
cora_rundwbksa1x_NCNC_hyperu1lwm074,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.5,4.0,1024
cora_rundwbksa1x_NCNC_hyperca7p20wl,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.75,4.0,1024
cora_rundwbksa1x_NCNC_hyperiidnmp8q,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.0,0.0,1024
cora_rundwbksa1x_NCNC_hypervpz95cdw,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.1,0.0,1024
cora_rundwbksa1x_NCNC_hypere1kyt52b,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.3,0.0,1024
cora_rundwbksa1x_NCNC_hyperxueus3mo,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.5,0.0,1024
cora_rundwbksa1x_NCNC_hyperquhte2jh,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.75,0.0,1024
cora_rundwbksa1x_NCNC_hyper9ie1f7is,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.0,5.0,1024
cora_rundwbksa1x_NCNC_hyperqviamuq8,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.1,5.0,1024
cora_rundwbksa1x_NCNC_hyperq5b7gfji,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.3,5.0,1024
cora_rundwbksa1x_NCNC_hyperfzeh6ltv,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.5,5.0,1024
cora_rundwbksa1x_NCNC_hyper821xwr72,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.75,5.0,1024
cora_rundwbksa1x_NCNC_hyperjg7jwt6l,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.0,0.0,1024
cora_rundwbksa1x_NCNC_hyperr18buqbp,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.1,0.0,1024
cora_rundwbksa1x_NCNC_hypera85cs795,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.3,0.0,1024
cora_rundwbksa1x_NCNC_hyperkppg3q17,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.5,0.0,1024
cora_rundwbksa1x_NCNC_hyper9u3o33f2,95.94,98.15,99.08,98.89,99.63,99.63,97.13,95.94,98.15,99.08,98.89,99.63,99.63,99.67,99.78,98.15,5.3,0.75,0.0,1024
cora_runb7ugvnk1_NCNC_hyperica4dt2k,3.16,55.34,75.1,85.38,93.28,99.21,59.46,3.16,55.34,75.1,85.38,93.28,99.21,96.03,96.43,89.33,1.0,0.05,0.0,1024
cora_runb7ugvnk1_NCNC_hyper9audhlp2,30.83,62.45,80.63,85.77,96.44,98.42,64.59,30.83,62.45,80.63,85.77,96.44,98.42,96.03,97.03,88.93,1.0,0.1,0.0,1024
cora_runb7ugvnk1_NCNC_hyper7qjjd2dr,29.64,62.45,78.66,89.33,96.44,98.42,55.4,29.64,62.45,78.66,89.33,96.44,98.42,96.63,96.83,90.32,1.0,0.05,1.0,1024
Best,98.15,98.89,99.26,99.63,99.63,99.63,98.4,98.15,98.89,99.26,99.63,99.63,99.63,99.88,99.93,98.99,5.3,0.75,5.0,1024
