Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,hidden_channels,batch_size,lr,max_hash_hops,label_dropout,feature_dropout,sign_dropout
arxiv_2023_runkc3jiuz3_ELPH_hyper18lk9lja,30.98,44.26,56.77,59.86,71.18,73.75,36.21,30.98,44.26,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.01,2,0.1,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyper2viaa5la,30.98,44.26,56.77,59.86,71.18,73.75,36.21,30.98,44.26,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.01,2,0.1,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hypergdl61euq,30.98,44.26,56.77,59.86,71.18,73.75,36.21,30.98,44.26,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.01,2,0.1,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyper74k16g22,30.98,44.26,56.77,59.86,71.18,73.75,36.21,30.98,44.26,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.01,2,0.3,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyperxm79l3k8,30.98,44.26,56.77,59.86,71.18,73.75,36.21,30.98,44.26,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.01,2,0.3,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyperw7llcu1l,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.01,2,0.3,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyper0f8hdd7p,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.01,2,0.5,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyper7fdk56z9,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.01,2,0.5,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyperk115x53t,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.01,2,0.5,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyperazpw3uan,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.01,3,0.1,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyper3ytqqc64,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.01,3,0.1,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyperhdatkz2c,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.01,3,0.1,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyper0fkkcelz,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.01,3,0.3,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyper2mwxhbb1,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.01,3,0.3,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyper63ymicrq,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.01,3,0.3,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyperrgu25aod,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.01,3,0.5,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyperu73agg7i,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.01,3,0.5,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyperngdbu3l1,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.01,3,0.5,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyperjzpmw7t6,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.001,2,0.1,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hypero3bpdntz,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.001,2,0.1,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hypere5odqz0m,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.001,2,0.1,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyperhcdab6tm,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.001,2,0.3,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hypervlu4s138,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.001,2,0.3,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyperq8ium44t,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.001,2,0.3,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyperhdqsobb3,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.001,2,0.5,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyper1qamm8pt,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.001,2,0.5,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hypersynsdbp4,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.001,2,0.5,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyperiues0cuz,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.001,3,0.1,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hypernygi6x50,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.001,3,0.1,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyperfygnc57h,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.001,3,0.1,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyperlza933e3,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.001,3,0.3,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyperr9e4fqaw,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.001,3,0.3,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyperysz9arnq,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.001,3,0.3,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyper9nj6dj16,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.001,3,0.5,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyper05zj4h9q,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.001,3,0.5,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyper4dzcrrjc,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.001,3,0.5,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyperb6yupba3,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.0001,2,0.1,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyperzj72pdfo,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.0001,2,0.1,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyperiyuzsi3u,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.0001,2,0.1,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyper574j5zgk,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.0001,2,0.3,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyperkypqyye6,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.0001,2,0.3,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyper0jcls2yk,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.0001,2,0.3,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyper2rvvifet,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.0001,2,0.5,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyperoozxy2ga,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.0001,2,0.5,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyperixyrh52x,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.0001,2,0.5,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyperan9jdvog,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.0001,3,0.1,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyper1aob7tu2,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.0001,3,0.1,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyperlbwtze0o,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.0001,3,0.1,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyperc4xc5lrf,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.0001,3,0.3,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyper1fxojms5,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.0001,3,0.3,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyperzc1ko89q,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.0001,3,0.3,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyperz0fjba9t,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.0001,3,0.5,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hypermqg6iscr,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.0001,3,0.5,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyperfwl38brx,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,512,0.0001,3,0.5,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyperzs5vf913,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,1024,0.01,2,0.1,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyperkh29t57m,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,1024,0.01,2,0.1,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyperm4vco0y1,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,1024,0.01,2,0.1,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyper0g0u0nnw,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,1024,0.01,2,0.3,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyperwde3d9ay,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,1024,0.01,2,0.3,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyperufksnyi4,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,1024,0.01,2,0.3,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hypercqj4649w,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,1024,0.01,2,0.5,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyperzra5e3e9,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,1024,0.01,2,0.5,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyper8ebjuv9g,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,1024,0.01,2,0.5,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyper6fa5jcsg,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,1024,0.01,3,0.1,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyper20w757zh,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,1024,0.01,3,0.1,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hypermu0uorj9,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,1024,0.01,3,0.1,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hypers28y4xvw,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,1024,0.01,3,0.3,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hypertyn46ink,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,1024,0.01,3,0.3,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyperukcqcd0y,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,1024,0.01,3,0.3,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hypersoqvtih0,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,1024,0.01,3,0.5,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyperrgj0andk,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,1024,0.01,3,0.5,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyperogamcuzy,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,1024,0.01,3,0.5,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyperjzyd3w2k,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,1024,0.001,2,0.1,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyperdw2y0116,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,1024,0.001,2,0.1,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyperttu2h11d,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,1024,0.001,2,0.1,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hypera9z4mmw0,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,1024,0.001,2,0.3,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyper76c89swb,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.6,89.77,57.28,512,1024,0.001,2,0.3,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyperfcldvai7,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.001,2,0.3,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hypert731mwkt,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.001,2,0.5,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyperkjw743jc,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.001,2,0.5,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyper9i1k07d3,30.98,44.11,56.77,59.86,71.18,73.75,36.21,30.98,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.001,2,0.5,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyperae1d97tu,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.001,3,0.1,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hypergi04ix3l,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.001,3,0.1,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyper44oholce,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.001,3,0.1,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyper23diovlw,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.001,3,0.3,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hypergcxkgd3c,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.001,3,0.3,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyperd4ejb4rk,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.001,3,0.3,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyperutrzrydh,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.001,3,0.5,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyper9i0964eh,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.001,3,0.5,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyperk3izpc0e,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.001,3,0.5,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyperzk1qrtrk,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.0001,2,0.1,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyperkqe8ugkh,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.0001,2,0.1,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyper7tuffqul,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.0001,2,0.1,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyperh1qkzsz0,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.0001,2,0.3,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyperg1ca9ujc,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.0001,2,0.3,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hypert6a2tugx,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.0001,2,0.3,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyper1dhncj6x,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.0001,2,0.5,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyperlr6csfia,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.0001,2,0.5,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyper9ttl0glu,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.0001,2,0.5,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hyper750encre,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.0001,3,0.1,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyperqsvqcj04,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.0001,3,0.1,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyperklz0mshq,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.0001,3,0.1,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hypera3dvd8zu,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.0001,3,0.3,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hypern4snh2ny,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.0001,3,0.3,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hyper8hbrt6tw,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.0001,3,0.3,0.5,
arxiv_2023_runkc3jiuz3_ELPH_hypergc14azze,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.0001,3,0.5,0.1,
arxiv_2023_runkc3jiuz3_ELPH_hyperm059aqfr,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.0001,3,0.5,0.3,
arxiv_2023_runkc3jiuz3_ELPH_hypercsn1cbrt,27.28,44.11,56.77,59.86,71.18,73.75,33.88,27.28,44.11,56.77,59.86,71.18,73.75,86.74,89.77,57.28,512,1024,0.0001,3,0.5,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyperr5qfl7d1,17.55,30.52,52.39,56.36,59.44,66.39,28.08,17.55,30.52,52.39,56.36,59.44,66.39,86.53,89.35,52.37,128,512,0.01,2,0.1,0.1,
arxiv_2023_runlp58sh3g_ELPH_hypervo43ewlt,17.55,30.52,52.39,56.36,58.31,66.39,28.08,17.55,30.52,52.39,56.36,58.31,66.39,86.53,89.35,52.37,128,512,0.01,2,0.1,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyperznogmr40,14.98,36.39,52.39,54.35,58.31,66.39,28.08,14.98,36.39,52.39,54.35,58.31,66.39,86.53,89.35,52.37,128,512,0.01,2,0.1,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyperhtjvy4jk,24.45,36.39,52.39,54.35,58.31,65.41,32.22,24.45,36.39,52.39,54.35,58.31,65.41,86.53,89.68,52.37,128,512,0.01,2,0.3,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyperv4md8ja2,22.18,36.39,52.39,54.35,58.31,65.41,31.15,22.18,36.39,52.39,54.35,58.31,65.41,86.53,89.68,52.37,128,512,0.01,2,0.3,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyper6c0jokl8,22.18,36.39,52.39,55.43,59.19,61.14,30.65,22.18,36.39,52.39,55.43,59.19,61.14,86.92,89.68,52.37,128,512,0.01,2,0.3,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyperg1pwzazx,22.18,36.39,52.39,55.43,59.19,65.41,30.65,22.18,36.39,52.39,55.43,59.19,65.41,86.92,89.68,53.4,128,512,0.01,2,0.5,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyperlvjzsolb,22.18,36.39,52.39,58.93,61.66,65.41,30.65,22.18,36.39,52.39,58.93,61.66,65.41,87.24,89.68,53.4,128,512,0.01,2,0.5,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyperobu3m85z,22.18,36.39,52.39,58.93,61.66,65.41,30.65,22.18,36.39,52.39,58.93,61.66,65.41,87.24,89.68,53.4,128,512,0.01,2,0.5,0.5,
arxiv_2023_runlp58sh3g_ELPH_hypergyva4g2a,22.18,36.39,52.39,58.93,59.34,68.66,30.65,22.18,36.39,52.39,58.93,59.34,68.66,87.24,89.68,76.58,128,512,0.01,3,0.1,0.1,
