Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,hidden_channels,batch_size,lr,max_hash_hops,label_dropout,feature_dropout,sign_dropout
cora_runn6nup4ia_BUDDY_hyperwqwkipyo,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,512,0.0001,3,0.3,0.1,0.3
cora_runn6nup4ia_BUDDY_hypern6l0d9hn,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,512,0.0001,3,0.3,0.1,0.5
cora_runn6nup4ia_BUDDY_hyperpwoqheki,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,512,0.0001,3,0.3,0.3,0.1
cora_runn6nup4ia_BUDDY_hyperqgmhqh7j,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,512,0.0001,3,0.3,0.3,0.3
cora_runn6nup4ia_BUDDY_hypermx6ngdh9,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,512,0.0001,3,0.3,0.3,0.5
cora_runn6nup4ia_BUDDY_hyperr4awprl7,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,512,0.0001,3,0.3,0.5,0.1
cora_runn6nup4ia_BUDDY_hyperdrdugpc2,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,512,0.0001,3,0.3,0.5,0.3
cora_runn6nup4ia_BUDDY_hyper86odboh8,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,512,0.0001,3,0.3,0.5,0.5
cora_runn6nup4ia_BUDDY_hyperwl0cuzw9,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,512,0.0001,3,0.5,0.1,0.1
cora_runn6nup4ia_BUDDY_hyperbz6yat88,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,512,0.0001,3,0.5,0.1,0.3
cora_runn6nup4ia_BUDDY_hypera4arigke,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,512,0.0001,3,0.5,0.1,0.5
cora_runn6nup4ia_BUDDY_hyper7xf597u6,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,512,0.0001,3,0.5,0.3,0.1
cora_runn6nup4ia_BUDDY_hypercbjupbzw,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,512,0.0001,3,0.5,0.3,0.3
cora_runn6nup4ia_BUDDY_hyperwbagrqnt,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,512,0.0001,3,0.5,0.3,0.5
cora_runn6nup4ia_BUDDY_hyper7nlueuu6,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,512,0.0001,3,0.5,0.5,0.1
cora_runn6nup4ia_BUDDY_hyperozq1c8vl,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,512,0.0001,3,0.5,0.5,0.3
cora_runn6nup4ia_BUDDY_hypervxpg4rhs,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,512,0.0001,3,0.5,0.5,0.5
cora_runn6nup4ia_BUDDY_hyperfznzzft1,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.1,0.1,0.1
cora_runn6nup4ia_BUDDY_hyperk646x6dl,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.1,0.1,0.3
cora_runn6nup4ia_BUDDY_hypercwim6765,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.1,0.1,0.5
cora_runn6nup4ia_BUDDY_hyperqkgnfdti,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.1,0.3,0.1
cora_runn6nup4ia_BUDDY_hypernmqudqpa,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.1,0.3,0.3
cora_runn6nup4ia_BUDDY_hyperwooanfri,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.1,0.3,0.5
cora_runn6nup4ia_BUDDY_hyperixi8tmkt,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.1,0.5,0.1
cora_runn6nup4ia_BUDDY_hyperm1mxex78,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.1,0.5,0.3
cora_runn6nup4ia_BUDDY_hyperv9c9jg4p,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.1,0.5,0.5
cora_runn6nup4ia_BUDDY_hypere97dsf3e,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.3,0.1,0.1
cora_runn6nup4ia_BUDDY_hyperuhh6nd9i,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.3,0.1,0.3
cora_runn6nup4ia_BUDDY_hyper8k750vhh,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.3,0.1,0.5
cora_runn6nup4ia_BUDDY_hyperr6qs30d0,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.3,0.3,0.1
cora_runn6nup4ia_BUDDY_hypermcyp11gq,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.3,0.3,0.3
cora_runn6nup4ia_BUDDY_hyperp6rqy6a2,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.3,0.3,0.5
cora_runn6nup4ia_BUDDY_hyperb5mqp8t4,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.3,0.5,0.1
cora_runn6nup4ia_BUDDY_hyperjil6fyjy,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.3,0.5,0.3
cora_runn6nup4ia_BUDDY_hyperi9rb5j16,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.3,0.5,0.5
cora_runn6nup4ia_BUDDY_hyperprisfjxd,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.5,0.1,0.1
cora_runn6nup4ia_BUDDY_hyperwz5mee8j,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.5,0.1,0.3
cora_runn6nup4ia_BUDDY_hyper1ywb2rqg,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.5,0.1,0.5
cora_runn6nup4ia_BUDDY_hypersmr06wie,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.5,0.3,0.1
cora_runn6nup4ia_BUDDY_hyper2wpakh1d,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.5,0.3,0.3
cora_runn6nup4ia_BUDDY_hyper1mhbz7sa,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.5,0.3,0.5
cora_runn6nup4ia_BUDDY_hyperqfde0pv7,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.5,0.5,0.1
cora_runn6nup4ia_BUDDY_hyperbou06ybj,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.5,0.5,0.3
cora_runn6nup4ia_BUDDY_hyper3bdg4h5q,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,2,0.5,0.5,0.5
cora_runn6nup4ia_BUDDY_hyper9cvbp69c,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.1,0.1,0.1
cora_runn6nup4ia_BUDDY_hyper49buytlz,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.1,0.1,0.3
cora_runn6nup4ia_BUDDY_hyperk8o3p5lx,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.1,0.1,0.5
cora_runn6nup4ia_BUDDY_hyper4z1yvb0k,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.1,0.3,0.1
cora_runn6nup4ia_BUDDY_hyperl9e63dr4,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.1,0.3,0.3
cora_runn6nup4ia_BUDDY_hyperwdwr506i,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.1,0.3,0.5
cora_runn6nup4ia_BUDDY_hyper75rg8ihd,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.1,0.5,0.1
cora_runn6nup4ia_BUDDY_hypermlgf1hla,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.1,0.5,0.3
cora_runn6nup4ia_BUDDY_hyperv6tusll1,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.1,0.5,0.5
cora_runn6nup4ia_BUDDY_hyperd92x3uvc,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.3,0.1,0.1
cora_runn6nup4ia_BUDDY_hypermjkevx3e,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.3,0.1,0.3
cora_runn6nup4ia_BUDDY_hypers5u7uv9s,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.3,0.1,0.5
cora_runn6nup4ia_BUDDY_hyperoh4l7zqc,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.3,0.3,0.1
cora_runn6nup4ia_BUDDY_hypertd6lvg7g,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.3,0.3,0.3
cora_runn6nup4ia_BUDDY_hyper2knpupom,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.3,0.3,0.5
cora_runn6nup4ia_BUDDY_hyperqdu30twb,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.3,0.5,0.1
cora_runn6nup4ia_BUDDY_hyper0rh6zgb5,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.3,0.5,0.3
cora_runn6nup4ia_BUDDY_hyper15biip79,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.3,0.5,0.5
cora_runn6nup4ia_BUDDY_hypersbqd475p,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.5,0.1,0.1
cora_runn6nup4ia_BUDDY_hyperlsn2wgzy,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.5,0.1,0.3
cora_runn6nup4ia_BUDDY_hyper5hc5hg6h,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.5,0.1,0.5
cora_runn6nup4ia_BUDDY_hyperj107vauw,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.5,0.3,0.1
cora_runn6nup4ia_BUDDY_hyperkz8z59g5,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.5,0.3,0.3
cora_runn6nup4ia_BUDDY_hyper5dxbqpab,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.5,0.3,0.5
cora_runn6nup4ia_BUDDY_hyperv73asgia,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.5,0.5,0.1
cora_runn6nup4ia_BUDDY_hyper5koeukid,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.5,0.5,0.3
cora_runn6nup4ia_BUDDY_hyperqe9db8qw,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.01,3,0.5,0.5,0.5
cora_runn6nup4ia_BUDDY_hyperosj3v4hr,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.1,0.1,0.1
cora_runn6nup4ia_BUDDY_hyperb9yljji1,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.1,0.1,0.3
cora_runn6nup4ia_BUDDY_hyperbrwqfb48,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.1,0.1,0.5
cora_runn6nup4ia_BUDDY_hypercobjbb7b,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.1,0.3,0.1
cora_runn6nup4ia_BUDDY_hyper88mj5p90,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.1,0.3,0.3
cora_runn6nup4ia_BUDDY_hyperq6205647,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.1,0.3,0.5
cora_runn6nup4ia_BUDDY_hyperoedbvc5y,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.1,0.5,0.1
cora_runn6nup4ia_BUDDY_hypercb64zi79,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.1,0.5,0.3
cora_runn6nup4ia_BUDDY_hyperyu7x9285,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.1,0.5,0.5
cora_runn6nup4ia_BUDDY_hypermzo1m12k,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.3,0.1,0.1
cora_runn6nup4ia_BUDDY_hyper83ge859g,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.3,0.1,0.3
cora_runn6nup4ia_BUDDY_hyperkq7rhu37,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.3,0.1,0.5
cora_runn6nup4ia_BUDDY_hyper6vebt1e4,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.3,0.3,0.1
cora_runn6nup4ia_BUDDY_hyperisx4k5la,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.3,0.3,0.3
cora_runn6nup4ia_BUDDY_hypernpkuwt5t,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.3,0.3,0.5
cora_runn6nup4ia_BUDDY_hyperxowbrvlw,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.3,0.5,0.1
cora_runn6nup4ia_BUDDY_hyper0ovi9qne,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.3,0.5,0.3
cora_runn6nup4ia_BUDDY_hyperevse18rs,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.3,0.5,0.5
cora_runn6nup4ia_BUDDY_hyperjgmcaja6,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.5,0.1,0.1
cora_runn6nup4ia_BUDDY_hyper6aov61sd,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.5,0.1,0.3
cora_runn6nup4ia_BUDDY_hyper6bk9hxnt,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.5,0.1,0.5
cora_runn6nup4ia_BUDDY_hyperyur72mec,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.5,0.3,0.1
cora_runn6nup4ia_BUDDY_hyperetjj05nw,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.5,0.3,0.3
cora_runn6nup4ia_BUDDY_hypert5nfkzx4,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.5,0.3,0.5
cora_runn6nup4ia_BUDDY_hyperr1q83ewq,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.5,0.5,0.1
cora_runn6nup4ia_BUDDY_hypermi8xhs7k,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.5,0.5,0.3
cora_runn6nup4ia_BUDDY_hyper7vroag5x,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,2,0.5,0.5,0.5
cora_runn6nup4ia_BUDDY_hyperh4z36p3a,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,3,0.1,0.1,0.1
cora_runn6nup4ia_BUDDY_hyper55e9wrd2,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,3,0.1,0.1,0.3
cora_runn6nup4ia_BUDDY_hyperhmmpoyw7,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,3,0.1,0.1,0.5
cora_runn6nup4ia_BUDDY_hypera01yi5oe,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,3,0.1,0.3,0.1
cora_runn6nup4ia_BUDDY_hyperj1oduj0y,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,3,0.1,0.3,0.3
cora_runn6nup4ia_BUDDY_hyperqqdolhs4,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,3,0.1,0.3,0.5
cora_runn6nup4ia_BUDDY_hyperhp0it10e,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,3,0.1,0.5,0.1
cora_runn6nup4ia_BUDDY_hyper7h22ht93,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,3,0.1,0.5,0.3
cora_runn6nup4ia_BUDDY_hyperkjjljb6p,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,3,0.1,0.5,0.5
cora_runn6nup4ia_BUDDY_hyperfw5rsyx5,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,3,0.3,0.1,0.1
cora_runn6nup4ia_BUDDY_hypersqp4d5kh,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,3,0.3,0.1,0.3
cora_runn6nup4ia_BUDDY_hyper4ywpg93x,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,3,0.3,0.1,0.5
cora_runn6nup4ia_BUDDY_hyperqoxc6df7,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,3,0.3,0.3,0.1
cora_runn6nup4ia_BUDDY_hyper8lyaeodz,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,3,0.3,0.3,0.3
cora_runn6nup4ia_BUDDY_hyperd6a3fyar,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,3,0.3,0.3,0.5
cora_runn6nup4ia_BUDDY_hyperriipqzlg,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,3,0.3,0.5,0.1
cora_runn6nup4ia_BUDDY_hyperkybi93ct,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,3,0.3,0.5,0.3
cora_runn6nup4ia_BUDDY_hyperbjmg57n3,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,3,0.3,0.5,0.5
cora_runn6nup4ia_BUDDY_hypermin6jmsr,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,3,0.5,0.1,0.1
cora_runn6nup4ia_BUDDY_hypera8v5hsl9,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,3,0.5,0.1,0.3
cora_runn6nup4ia_BUDDY_hyper5zsi3e38,9.59,60.52,84.87,89.11,97.97,97.79,34.37,9.59,60.52,84.87,89.11,97.97,97.79,98.44,98.17,52.4,128,1024,0.001,3,0.5,0.1,0.5
