Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,hidden_channels, num_layers,f_node_dim,f_global_dim,dropout,batch_size,gnn_batch_size,lr
cora_runuol7yvm3_NeoGNN_hyperwjiuds93,52.58,79.52,89.11,91.14,93.73,95.02,66.78,52.58,79.52,89.11,91.14,93.73,95.02,97.27,98.08,94.0,256,3,128,128,0.5,1024,4096,0.01
cora_runuol7yvm3_NeoGNN_hypern1b47smm,52.58,79.52,89.11,91.14,93.73,95.02,66.78,52.58,79.52,89.11,91.14,93.73,95.02,97.27,98.08,94.0,256,3,128,128,0.5,1024,4096,0.001
cora_runuol7yvm3_NeoGNN_hyperec8vb8y6,52.58,79.52,89.11,91.14,93.73,95.02,66.78,52.58,79.52,89.11,91.14,93.73,95.02,97.27,98.08,94.0,256,3,128,128,0.5,1024,8192,0.01
cora_runuol7yvm3_NeoGNN_hyper1iy9a1jn,52.58,79.52,89.11,91.14,93.73,95.02,66.78,52.58,79.52,89.11,91.14,93.73,95.02,97.27,98.08,94.0,256,3,128,128,0.5,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperdufsagyp,34.32,65.13,81.73,88.93,93.17,95.76,52.87,34.32,65.13,81.73,88.93,93.17,95.76,96.56,97.38,91.97,64,2,64,64,0.0,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperw266tvyv,34.32,65.13,81.73,88.93,93.17,95.76,52.87,34.32,65.13,81.73,88.93,93.17,95.76,96.56,97.38,91.97,64,2,64,64,0.0,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperif1sxl9q,51.85,52.58,78.41,88.93,93.17,95.2,56.68,51.85,52.58,78.41,88.93,93.17,95.2,96.56,97.38,92.53,64,2,64,64,0.0,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperio0jmqjf,51.85,52.58,78.41,88.93,93.17,95.2,56.68,51.85,52.58,78.41,88.93,93.17,95.2,96.56,97.38,92.53,64,2,64,64,0.0,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperyachifaf,51.85,60.52,82.29,90.04,93.54,95.2,49.68,51.85,60.52,82.29,90.04,93.54,95.2,96.77,97.46,92.53,64,2,64,64,0.0,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperhhzpjysv,51.85,52.4,82.29,90.04,93.54,95.2,49.68,51.85,52.4,82.29,90.04,93.54,95.2,96.77,97.46,92.53,64,2,64,64,0.0,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyper0gk54ndl,35.06,52.4,82.29,90.04,93.54,95.2,49.68,35.06,52.4,82.29,90.04,93.54,95.2,96.77,97.46,92.53,64,2,64,64,0.0,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperiobylou2,35.06,52.4,82.29,90.04,93.54,95.2,49.68,35.06,52.4,82.29,90.04,93.54,95.2,96.77,97.46,92.53,64,2,64,64,0.0,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyper34khcje9,35.06,52.4,82.29,90.04,93.54,97.05,49.68,35.06,52.4,82.29,90.04,93.54,97.05,97.11,97.75,92.99,64,2,64,64,0.1,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperz8d21kqb,35.06,52.4,82.29,90.04,93.54,97.05,49.68,35.06,52.4,82.29,90.04,93.54,97.05,97.11,97.75,92.99,64,2,64,64,0.1,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperaano9shb,35.06,52.4,88.01,91.51,93.54,97.05,49.68,35.06,52.4,88.01,91.51,93.54,97.05,97.11,97.75,93.91,64,2,64,64,0.1,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperfi8gpow6,35.06,52.4,88.01,91.51,93.54,97.05,49.68,35.06,52.4,88.01,91.51,93.54,97.05,97.11,97.75,93.91,64,2,64,64,0.1,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hypertqnc2cct,35.06,52.4,88.01,90.41,95.02,95.94,47.33,35.06,52.4,88.01,90.41,95.02,95.94,97.24,97.6,93.73,64,2,64,64,0.1,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperdbr1eo36,35.06,52.4,88.01,90.41,95.02,95.94,47.33,35.06,52.4,88.01,90.41,95.02,95.94,97.24,97.6,93.73,64,2,64,64,0.1,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperevdeooa7,35.06,52.4,82.66,90.41,95.02,95.94,47.33,35.06,52.4,82.66,90.41,95.02,95.94,97.24,97.6,93.73,64,2,64,64,0.1,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hypernadvzx7w,35.06,52.4,82.66,90.41,95.02,95.94,47.33,35.06,52.4,82.66,90.41,95.02,95.94,97.24,97.6,93.73,64,2,64,64,0.1,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperjwys510q,35.06,52.4,82.66,90.41,95.02,95.94,47.33,35.06,52.4,82.66,90.41,95.02,95.94,97.24,97.6,93.73,64,2,64,64,0.3,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyper00yu14j8,35.06,52.4,82.66,90.41,95.02,95.94,47.33,35.06,52.4,82.66,90.41,95.02,95.94,97.24,97.6,93.73,64,2,64,64,0.3,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperla1i52kz,35.06,52.4,82.66,90.41,95.02,95.94,47.33,35.06,52.4,82.66,90.41,95.02,95.94,97.24,97.6,93.73,64,2,64,64,0.3,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyper07idu4gs,35.06,52.4,82.66,90.41,95.02,95.94,47.33,35.06,52.4,82.66,90.41,95.02,95.94,97.24,97.6,93.73,64,2,64,64,0.3,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyper8m86lj3g,35.06,52.4,82.66,90.41,95.02,95.94,47.33,35.06,52.4,82.66,90.41,95.02,95.94,97.24,97.6,93.73,64,2,64,64,0.3,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperhv1zkz6v,35.06,52.4,82.66,90.41,95.02,95.94,47.33,35.06,52.4,82.66,90.41,95.02,95.94,97.24,97.6,93.73,64,2,64,64,0.3,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyper2kaex2s2,35.06,52.4,82.66,90.41,95.02,95.94,47.33,35.06,52.4,82.66,90.41,95.02,95.94,97.24,97.6,93.73,64,2,64,64,0.3,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperlxp8iuuc,35.06,52.4,82.66,90.41,95.02,95.94,47.33,35.06,52.4,82.66,90.41,95.02,95.94,97.24,97.6,93.73,64,2,64,64,0.3,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyper1ne7cxp7,35.06,52.4,82.66,90.41,95.02,96.86,47.33,35.06,52.4,82.66,90.41,95.02,96.86,97.24,97.6,94.56,64,2,64,64,0.5,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperz4y97u2c,35.06,52.4,82.66,90.41,95.02,96.86,47.33,35.06,52.4,82.66,90.41,95.02,96.86,97.24,97.6,94.56,64,2,64,64,0.5,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperxqpjj4pi,35.06,52.4,82.66,90.41,95.02,95.2,47.33,35.06,52.4,82.66,90.41,95.02,95.2,97.24,97.6,93.91,64,2,64,64,0.5,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperzq48sb2z,35.06,52.4,82.66,90.41,95.02,95.2,47.33,35.06,52.4,82.66,90.41,95.02,95.2,97.24,97.6,93.91,64,2,64,64,0.5,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyper8ymve2ir,35.06,52.4,82.66,91.14,95.02,95.2,47.33,35.06,52.4,82.66,91.14,95.02,95.2,97.24,97.6,93.91,64,2,64,64,0.5,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyper9opm9xem,35.06,52.4,82.66,91.14,95.02,95.2,47.33,35.06,52.4,82.66,91.14,95.02,95.2,97.24,97.6,93.91,64,2,64,64,0.5,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyper0plnrvr4,35.06,52.4,82.66,91.14,95.02,95.2,47.33,35.06,52.4,82.66,91.14,95.02,95.2,97.24,97.6,93.91,64,2,64,64,0.5,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyper18crlscj,35.06,52.4,82.66,91.14,95.02,95.2,47.33,35.06,52.4,82.66,91.14,95.02,95.2,97.24,97.6,93.91,64,2,64,64,0.5,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperioih37tx,35.06,52.4,82.66,91.14,95.02,95.2,47.33,35.06,52.4,82.66,91.14,95.02,95.2,97.24,97.6,93.91,64,2,64,128,0.0,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperbe8fzoln,35.06,52.4,82.66,91.14,95.02,95.2,47.33,35.06,52.4,82.66,91.14,95.02,95.2,97.24,97.6,93.91,64,2,64,128,0.0,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hypertdwbd3li,35.06,52.4,82.66,91.14,95.02,95.2,47.33,35.06,52.4,82.66,91.14,95.02,95.2,97.24,97.6,93.91,64,2,64,128,0.0,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperccy7uqnc,35.06,52.4,82.66,91.14,95.02,95.2,47.33,35.06,52.4,82.66,91.14,95.02,95.2,97.24,97.6,93.91,64,2,64,128,0.0,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyper8d6j8tu4,35.06,52.4,82.66,91.14,95.02,95.2,47.33,35.06,52.4,82.66,91.14,95.02,95.2,97.24,97.6,93.91,64,2,64,128,0.0,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hypery77nfdnu,35.06,52.4,82.66,91.14,95.02,95.2,47.33,35.06,52.4,82.66,91.14,95.02,95.2,97.24,97.6,93.91,64,2,64,128,0.0,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyper385bhd43,35.06,52.4,82.66,91.14,95.02,95.2,47.33,35.06,52.4,82.66,91.14,95.02,95.2,97.24,97.6,93.91,64,2,64,128,0.0,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hypergqhvqipp,35.06,52.4,82.66,91.14,95.02,95.2,47.33,35.06,52.4,82.66,91.14,95.02,95.2,97.24,97.6,93.91,64,2,64,128,0.0,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hypersn3w4jli,35.06,52.4,84.87,92.07,95.02,95.2,47.33,35.06,52.4,84.87,92.07,95.02,95.2,97.24,97.6,93.73,64,2,64,128,0.1,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperc42nemoh,35.06,52.4,84.87,92.07,95.02,95.2,47.33,35.06,52.4,84.87,92.07,95.02,95.2,97.24,97.6,93.73,64,2,64,128,0.1,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hypers3ntdmrg,40.41,58.3,84.87,92.07,95.02,95.2,53.31,40.41,58.3,84.87,92.07,95.02,95.2,97.24,97.6,93.73,64,2,64,128,0.1,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyper36k21lmh,40.41,58.3,84.87,92.07,95.02,95.2,53.31,40.41,58.3,84.87,92.07,95.02,95.2,97.24,97.6,93.73,64,2,64,128,0.1,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperkjygs7k8,40.22,58.3,84.87,92.07,95.02,95.2,55.1,40.22,58.3,84.87,92.07,95.02,95.2,97.24,97.6,93.73,64,2,64,128,0.1,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyper8abdn2ut,40.22,58.3,84.87,92.07,95.02,95.2,55.1,40.22,58.3,84.87,92.07,95.02,95.2,97.24,97.6,93.73,64,2,64,128,0.1,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperllon11is,40.22,58.3,84.87,92.07,95.02,95.2,55.1,40.22,58.3,84.87,92.07,95.02,95.2,97.24,97.6,93.73,64,2,64,128,0.1,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperbqli9jti,40.22,58.3,84.87,92.07,95.02,95.2,55.1,40.22,58.3,84.87,92.07,95.02,95.2,97.24,97.6,93.73,64,2,64,128,0.1,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperq3zslqkc,40.22,58.3,84.87,92.07,94.46,95.2,55.1,40.22,58.3,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,64,128,0.3,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperw1xhdcuz,40.22,58.3,84.87,92.07,94.46,95.2,55.1,40.22,58.3,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,64,128,0.3,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyper4nedjcww,40.22,58.3,84.87,92.07,94.46,95.2,55.1,40.22,58.3,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,64,128,0.3,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyper0aktjoit,40.22,58.3,84.87,92.07,94.46,95.2,55.1,40.22,58.3,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,64,128,0.3,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyper6hk77rtn,40.22,58.3,84.87,92.07,94.46,95.2,55.1,40.22,58.3,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,64,128,0.3,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyper1pabpj8a,40.22,58.3,84.87,92.07,94.46,95.2,55.1,40.22,58.3,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,64,128,0.3,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hypereg77nv3e,40.22,58.3,84.87,92.07,94.46,95.2,55.1,40.22,58.3,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,64,128,0.3,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperfus0c4d4,40.22,58.3,84.87,92.07,94.46,95.2,55.1,40.22,58.3,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,64,128,0.3,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperfihrd5t8,40.22,58.3,84.87,92.07,94.46,95.2,55.1,40.22,58.3,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,64,128,0.5,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperdcr17ve9,40.22,58.3,84.87,92.07,94.46,95.2,55.1,40.22,58.3,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,64,128,0.5,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hypernhi574rv,40.22,58.3,84.87,92.07,94.46,95.2,55.1,40.22,58.3,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,64,128,0.5,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hypergfdkna1e,40.22,58.3,84.87,92.07,94.46,95.2,55.1,40.22,58.3,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,64,128,0.5,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hypercddnvukp,40.22,58.3,84.87,92.07,94.46,95.2,55.1,40.22,58.3,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,64,128,0.5,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hypercacw5hyp,40.22,58.3,84.87,92.07,94.46,95.2,55.1,40.22,58.3,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,64,128,0.5,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hypero40iz67k,40.22,58.3,84.87,92.07,94.46,95.2,55.1,40.22,58.3,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,64,128,0.5,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyper9bjvaam9,40.22,58.3,84.87,92.07,94.46,95.2,55.1,40.22,58.3,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,64,128,0.5,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperlm64v5qa,40.22,58.3,84.87,92.07,94.46,95.2,55.1,40.22,58.3,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.0,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hypercx989m23,40.22,58.3,84.87,92.07,94.46,95.2,55.1,40.22,58.3,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.0,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyper0df00zju,40.22,58.3,84.87,92.07,94.46,95.2,55.1,40.22,58.3,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.0,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperog4asi4d,40.22,58.3,84.87,92.07,94.46,95.2,55.1,40.22,58.3,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.0,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperaa4k0q7i,40.22,58.3,84.87,92.07,94.46,95.2,55.1,40.22,58.3,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.0,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperb7fbsb4s,40.22,58.3,84.87,92.07,94.46,95.2,55.1,40.22,58.3,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.0,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperoi4qomzs,40.22,58.3,84.87,92.07,94.46,95.2,55.1,40.22,58.3,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.0,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperxrtm33wi,40.22,58.3,84.87,92.07,94.46,95.2,55.1,40.22,58.3,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.0,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyper7yrtfkf8,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.1,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperduhezvj6,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.1,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperz0mywlqa,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.1,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperhs8l6by6,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.1,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperfgqi2keb,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.1,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperzxg41tby,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.1,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperyid1d8tx,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.1,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperddp3x6e2,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.1,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperzjhzbh3i,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.3,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperdf2z80sc,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.3,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hypera0lrmvjz,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.3,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperiyud9x5j,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.3,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hypernttm9c79,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.3,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyper6fvuuulk,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.3,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperrfplk9qw,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.3,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperm5r33tzr,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.3,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperg0d03gwi,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.5,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperctwvesc9,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.5,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyper2e2ccpj2,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.5,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperzw393mjv,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.5,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hypersjiupa7a,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.5,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperlfq2jyxg,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.5,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hypermwpf91dk,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.5,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyper94l0ugkp,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,64,0.5,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hypera31sr66n,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,128,0.0,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperzrqi9ufs,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,128,0.0,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyper2xp29o0q,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,128,0.0,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hypers609u28k,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,128,0.0,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperpc930ryc,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,128,0.0,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyper9z0xebs3,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,128,0.0,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperh95gpxf2,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,128,0.0,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperstxbg9yg,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,128,0.0,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hypergrur3h17,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,128,0.1,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperxfchjunv,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,128,0.1,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyperyt0k9y0v,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,128,0.1,512,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyperjy5hwbgp,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,128,0.1,512,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperk4iylyas,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,128,0.1,1024,4096,0.01
cora_run8wlhx5r0_NeoGNN_hyperp1vngg6o,40.22,64.94,84.87,92.07,94.46,95.2,55.1,40.22,64.94,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,128,0.1,1024,4096,0.001
cora_run8wlhx5r0_NeoGNN_hypernbaytvqt,40.22,65.68,84.87,92.07,94.46,95.2,55.1,40.22,65.68,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,128,0.1,1024,8192,0.01
cora_run8wlhx5r0_NeoGNN_hyper4s87l9x9,40.22,65.68,84.87,92.07,94.46,95.2,55.1,40.22,65.68,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,128,0.1,1024,8192,0.001
cora_run8wlhx5r0_NeoGNN_hyperurl63yld,40.22,65.68,84.87,92.07,94.46,95.2,55.1,40.22,65.68,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,128,0.3,512,4096,0.01
cora_run8wlhx5r0_NeoGNN_hypero6tefesx,40.22,65.68,84.87,92.07,94.46,95.2,55.1,40.22,65.68,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,128,0.3,512,4096,0.001
cora_run8wlhx5r0_NeoGNN_hyper8jfisa4c,40.22,65.68,84.87,92.07,94.46,95.2,55.1,40.22,65.68,84.87,92.07,94.46,95.2,97.24,97.6,94.37,64,2,128,128,0.3,512,8192,0.01
